id_custo,id_chamado,custo,hora_da_ingestao
19150,22795,0.14222369,2025-11-25T18:28:00.190Z
19151,23191,0.14227081,2025-11-25T18:28:00.190Z
19152,22098,0.14227091,2025-11-25T18:28:00.190Z
19153,25542,0.14231840,2025-11-25T18:28:00.190Z
19154,11896,0.14233111,2025-11-25T18:28:00.190Z
19155,17649,0.14235303,2025-11-25T18:28:00.190Z
19156,6041,0.14244038,2025-11-25T18:28:00.190Z
19157,21985,0.14246858,2025-11-25T18:28:00.190Z
19158,12945,0.14247494,2025-11-25T18:28:00.190Z
19159,14033,0.14254352,2025-11-25T18:28:00.190Z
19160,9812,0.14254985,2025-11-25T18:28:00.190Z
19161,4094,0.14258354,2025-11-25T18:28:00.190Z
19162,22253,0.14261152,2025-11-25T18:28:00.190Z
19163,19797,0.14263022,2025-11-25T18:28:00.190Z
19164,29892,0.14265957,2025-11-25T18:28:00.190Z
19165,6756,0.14268949,2025-11-25T18:28:00.190Z
19166,22997,0.14280696,2025-11-25T18:28:00.190Z
19167,27884,0.14284301,2025-11-25T18:28:00.190Z
19168,3575,0.14296350,2025-11-25T18:28:00.190Z
19169,5762,0.14297364,2025-11-25T18:28:00.190Z
19170,12340,0.14312627,2025-11-25T18:28:00.190Z
19171,3499,0.14316841,2025-11-25T18:28:00.190Z
19172,7696,0.14316960,2025-11-25T18:28:00.190Z
19173,5921,0.14322816,2025-11-25T18:28:00.190Z
19174,1498,0.14326453,2025-11-25T18:28:00.190Z
19175,16815,0.14330310,2025-11-25T18:28:00.190Z
19176,595,0.14333392,2025-11-25T18:28:00.190Z
19177,22715,0.14334983,2025-11-25T18:28:00.190Z
19178,12376,0.14336221,2025-11-25T18:28:00.190Z
19179,21865,0.14336237,2025-11-25T18:28:00.190Z
19180,66,0.14340433,2025-11-25T18:28:00.190Z
19181,7980,0.14340961,2025-11-25T18:28:00.190Z
19182,29977,0.14344394,2025-11-25T18:28:00.190Z
19183,17089,0.14352868,2025-11-25T18:28:00.190Z
19184,23938,0.14359438,2025-11-25T18:28:00.190Z
19185,16820,0.14360569,2025-11-25T18:28:00.190Z
19186,18705,0.14360736,2025-11-25T18:28:00.190Z
19187,5643,0.14361804,2025-11-25T18:28:00.190Z
19188,28297,0.14364542,2025-11-25T18:28:00.190Z
19189,25684,0.14374017,2025-11-25T18:28:00.190Z
19190,6500,0.14381006,2025-11-25T18:28:00.190Z
19191,14277,0.14385878,2025-11-25T18:28:00.190Z
19192,393,0.14387345,2025-11-25T18:28:00.190Z
19193,14302,0.14390756,2025-11-25T18:28:00.190Z
19194,7969,0.14390983,2025-11-25T18:28:00.190Z
19195,6751,0.14398686,2025-11-25T18:28:00.190Z
19196,6969,0.14400593,2025-11-25T18:28:00.190Z
19197,13347,0.14401521,2025-11-25T18:28:00.190Z
19198,6920,0.14410475,2025-11-25T18:28:00.190Z
19199,20203,0.14415080,2025-11-25T18:28:00.190Z
19200,10214,0.14421164,2025-11-25T18:28:00.190Z
19201,28126,0.14421866,2025-11-25T18:28:00.190Z
19202,12288,0.14427607,2025-11-25T18:28:00.190Z
19203,7597,0.14429863,2025-11-25T18:28:00.190Z
19204,29504,0.14434127,2025-11-25T18:28:00.190Z
19205,13604,0.14434215,2025-11-25T18:28:00.190Z
19206,21743,0.14440515,2025-11-25T18:28:00.190Z
19207,4472,0.14447714,2025-11-25T18:28:00.190Z
19208,18454,0.14463043,2025-11-25T18:28:00.190Z
19209,4076,0.14465725,2025-11-25T18:28:00.190Z
19210,24863,0.14476766,2025-11-25T18:28:00.190Z
19211,22829,0.14478025,2025-11-25T18:28:00.190Z
19212,29252,0.14485221,2025-11-25T18:28:00.190Z
19213,10818,0.14490654,2025-11-25T18:28:00.190Z
19214,20217,0.14496247,2025-11-25T18:28:00.190Z
19215,5355,0.14501611,2025-11-25T18:28:00.190Z
19216,1383,0.14512398,2025-11-25T18:28:00.190Z
19217,18411,0.14521424,2025-11-25T18:28:00.190Z
19218,3023,0.14524394,2025-11-25T18:28:00.190Z
19219,26895,0.14525029,2025-11-25T18:28:00.190Z
19220,18161,0.14528634,2025-11-25T18:28:00.190Z
19221,29715,0.14535354,2025-11-25T18:28:00.190Z
19222,15846,0.14544518,2025-11-25T18:28:00.190Z
19223,1780,0.14545281,2025-11-25T18:28:00.190Z
19224,12399,0.14548660,2025-11-25T18:28:00.190Z
19225,16923,0.14552398,2025-11-25T18:28:00.190Z
19226,18852,0.14554738,2025-11-25T18:28:00.190Z
19227,21380,0.14556225,2025-11-25T18:28:00.190Z
19228,2302,0.14560007,2025-11-25T18:28:00.190Z
19229,6707,0.14564793,2025-11-25T18:28:00.190Z
19230,1751,0.14567795,2025-11-25T18:28:00.190Z
19231,29676,0.14572771,2025-11-25T18:28:00.190Z
19232,1652,0.14573033,2025-11-25T18:28:00.190Z
19233,2374,0.14575160,2025-11-25T18:28:00.190Z
19234,17010,0.14575750,2025-11-25T18:28:00.190Z
19235,13701,0.14579162,2025-11-25T18:28:00.190Z
19236,16738,0.14589191,2025-11-25T18:28:00.190Z
19237,19044,0.14596303,2025-11-25T18:28:00.190Z
19238,21359,0.14603397,2025-11-25T18:28:00.190Z
19239,22877,0.14603957,2025-11-25T18:28:00.190Z
19240,29437,0.14610455,2025-11-25T18:28:00.190Z
19241,198,0.14613795,2025-11-25T18:28:00.190Z
19242,10646,0.14623877,2025-11-25T18:28:00.190Z
19243,1793,0.14624042,2025-11-25T18:28:00.190Z
19244,15754,0.14629882,2025-11-25T18:28:00.190Z
19245,29572,0.14632249,2025-11-25T18:28:00.190Z
19246,24480,0.14636002,2025-11-25T18:28:00.190Z
19247,3242,0.14636544,2025-11-25T18:28:00.190Z
19248,7420,0.14636724,2025-11-25T18:28:00.190Z
19249,19613,0.14636750,2025-11-25T18:28:00.190Z
19250,15305,0.14637791,2025-11-25T18:28:00.190Z
19251,9588,0.14639203,2025-11-25T18:28:00.190Z
19252,5628,0.14645363,2025-11-25T18:28:00.190Z
19253,17862,0.14650672,2025-11-25T18:28:00.190Z
19254,19831,0.14661525,2025-11-25T18:28:00.190Z
19255,29936,0.14664197,2025-11-25T18:28:00.190Z
19256,2557,0.14665835,2025-11-25T18:28:00.190Z
19257,356,0.14679097,2025-11-25T18:28:00.190Z
19258,14257,0.14679278,2025-11-25T18:28:00.190Z
19259,19297,0.14681554,2025-11-25T18:28:00.190Z
19260,3481,0.14682561,2025-11-25T18:28:00.190Z
19261,8501,0.14682825,2025-11-25T18:28:00.190Z
19262,19278,0.14690560,2025-11-25T18:28:00.190Z
19263,21823,0.14692876,2025-11-25T18:28:00.190Z
19264,4636,0.14693581,2025-11-25T18:28:00.190Z
19265,21593,0.14700246,2025-11-25T18:28:00.190Z
19266,635,0.14706985,2025-11-25T18:28:00.190Z
19267,12048,0.14707813,2025-11-25T18:28:00.190Z
19268,26382,0.14707845,2025-11-25T18:28:00.190Z
19269,17368,0.14712708,2025-11-25T18:28:00.190Z
19270,24001,0.14714308,2025-11-25T18:28:00.190Z
19271,23711,0.14721198,2025-11-25T18:28:00.190Z
19272,20188,0.14722541,2025-11-25T18:28:00.190Z
19273,10957,0.14723178,2025-11-25T18:28:00.190Z
19274,11580,0.14724336,2025-11-25T18:28:00.190Z
19275,25637,0.14724430,2025-11-25T18:28:00.190Z
19276,14770,0.14725134,2025-11-25T18:28:00.190Z
19277,18269,0.14725993,2025-11-25T18:28:00.190Z
19278,10554,0.14727160,2025-11-25T18:28:00.190Z
19279,9977,0.14731060,2025-11-25T18:28:00.190Z
19280,24758,0.14734269,2025-11-25T18:28:00.190Z
19281,15917,0.14737305,2025-11-25T18:28:00.190Z
19282,19195,0.14737796,2025-11-25T18:28:00.190Z
19283,5582,0.14738878,2025-11-25T18:28:00.190Z
19284,5506,0.14747748,2025-11-25T18:28:00.190Z
19285,27376,0.14748017,2025-11-25T18:28:00.190Z
19286,4161,0.14753307,2025-11-25T18:28:00.190Z
19287,18187,0.14754380,2025-11-25T18:28:00.190Z
19288,236,0.14756231,2025-11-25T18:28:00.190Z
19289,11006,0.14757318,2025-11-25T18:28:00.190Z
19290,1014,0.14765697,2025-11-25T18:28:00.190Z
19291,9408,0.14769941,2025-11-25T18:28:00.190Z
19292,21544,0.14770058,2025-11-25T18:28:00.190Z
19293,15824,0.14772470,2025-11-25T18:28:00.190Z
19294,4995,0.14776342,2025-11-25T18:28:00.190Z
19295,18758,0.14792794,2025-11-25T18:28:00.190Z
19296,15301,0.14793834,2025-11-25T18:28:00.190Z
19297,19361,0.14795868,2025-11-25T18:28:00.190Z
19298,20276,0.14796816,2025-11-25T18:28:00.190Z
19299,26995,0.14798147,2025-11-25T18:28:00.190Z
19300,4978,0.14803763,2025-11-25T18:28:00.190Z
19301,5507,0.14827448,2025-11-25T18:28:00.190Z
19302,17959,0.14828730,2025-11-25T18:28:00.190Z
19303,29659,0.14836235,2025-11-25T18:28:00.190Z
19304,29005,0.14837319,2025-11-25T18:28:00.190Z
19305,26100,0.14839122,2025-11-25T18:28:00.190Z
19306,21647,0.14840721,2025-11-25T18:28:00.190Z
19307,28976,0.14852752,2025-11-25T18:28:00.190Z
19308,3827,0.14852792,2025-11-25T18:28:00.190Z
19309,3964,0.14855133,2025-11-25T18:28:00.190Z
19310,10315,0.14855938,2025-11-25T18:28:00.190Z
19311,23949,0.14860705,2025-11-25T18:28:00.190Z
19312,16038,0.14865706,2025-11-25T18:28:00.190Z
19313,21029,0.14869868,2025-11-25T18:28:00.190Z
19314,16517,0.14899904,2025-11-25T18:28:00.190Z
19315,7922,0.14900523,2025-11-25T18:28:00.190Z
19316,2132,0.14900548,2025-11-25T18:28:00.190Z
19317,27220,0.14906095,2025-11-25T18:28:00.190Z
19318,4033,0.14907572,2025-11-25T18:28:00.190Z
19319,14042,0.14911912,2025-11-25T18:28:00.190Z
19320,18675,0.14912083,2025-11-25T18:28:00.190Z
19321,17344,0.14912669,2025-11-25T18:28:00.190Z
19322,6158,0.14913852,2025-11-25T18:28:00.190Z
19323,27517,0.14921838,2025-11-25T18:28:00.190Z
19324,333,0.14926333,2025-11-25T18:28:00.190Z
19325,24011,0.14931824,2025-11-25T18:28:00.190Z
19326,12782,0.14933239,2025-11-25T18:28:00.190Z
19327,18045,0.14937717,2025-11-25T18:28:00.190Z
19328,9720,0.14938739,2025-11-25T18:28:00.190Z
19329,14227,0.14944834,2025-11-25T18:28:00.190Z
19330,22025,0.14945825,2025-11-25T18:28:00.190Z
19331,19453,0.14950335,2025-11-25T18:28:00.190Z
19332,5987,0.14951503,2025-11-25T18:28:00.190Z
19333,12581,0.14952804,2025-11-25T18:28:00.190Z
19334,16566,0.14955741,2025-11-25T18:28:00.190Z
19335,13728,0.14957988,2025-11-25T18:28:00.190Z
19336,28830,0.14960505,2025-11-25T18:28:00.190Z
19337,7066,0.14961992,2025-11-25T18:28:00.190Z
19338,6002,0.14967083,2025-11-25T18:28:00.190Z
19339,12379,0.14979231,2025-11-25T18:28:00.190Z
19340,7599,0.14981650,2025-11-25T18:28:00.190Z
19341,3489,0.14982696,2025-11-25T18:28:00.190Z
19342,17453,0.14985886,2025-11-25T18:28:00.190Z
19343,12254,0.14987530,2025-11-25T18:28:00.190Z
19344,5604,0.14997873,2025-11-25T18:28:00.190Z
19345,23453,0.14997915,2025-11-25T18:28:00.190Z
19346,9770,0.14999572,2025-11-25T18:28:00.190Z
19347,7230,0.15005185,2025-11-25T18:28:00.190Z
19348,12521,0.15032665,2025-11-25T18:28:00.190Z
19349,1256,0.15033025,2025-11-25T18:28:00.190Z
19350,12018,0.15045810,2025-11-25T18:28:00.190Z
19351,20131,0.15052153,2025-11-25T18:28:00.190Z
19352,1143,0.15054310,2025-11-25T18:28:00.190Z
19353,6275,0.15056748,2025-11-25T18:28:00.190Z
19354,24527,0.15059832,2025-11-25T18:28:00.190Z
19355,29402,0.15062349,2025-11-25T18:28:00.190Z
19356,22654,0.15075238,2025-11-25T18:28:00.190Z
19357,2774,0.15084470,2025-11-25T18:28:00.190Z
19358,7530,0.15084490,2025-11-25T18:28:00.190Z
19359,7062,0.15106052,2025-11-25T18:28:00.190Z
19360,8432,0.15106614,2025-11-25T18:28:00.190Z
19361,8474,0.15109225,2025-11-25T18:28:00.190Z
19362,10764,0.15112355,2025-11-25T18:28:00.190Z
19363,29123,0.15114342,2025-11-25T18:28:00.190Z
19364,2688,0.15115589,2025-11-25T18:28:00.190Z
19365,1602,0.15121341,2025-11-25T18:28:00.190Z
19366,4348,0.15121673,2025-11-25T18:28:00.190Z
19367,844,0.15132947,2025-11-25T18:28:00.190Z
19368,19730,0.15147378,2025-11-25T18:28:00.190Z
19369,24426,0.15158765,2025-11-25T18:28:00.190Z
19370,25135,0.15166687,2025-11-25T18:28:00.190Z
19371,6405,0.15169864,2025-11-25T18:28:00.190Z
19372,27474,0.15174085,2025-11-25T18:28:00.190Z
19373,3716,0.15176124,2025-11-25T18:28:00.190Z
19374,7794,0.15188163,2025-11-25T18:28:00.190Z
19375,5322,0.15197603,2025-11-25T18:28:00.190Z
19376,7165,0.15203031,2025-11-25T18:28:00.190Z
19377,8442,0.15205548,2025-11-25T18:28:00.190Z
19378,14334,0.15215865,2025-11-25T18:28:00.190Z
19379,16465,0.15227035,2025-11-25T18:28:00.190Z
19380,15220,0.15227125,2025-11-25T18:28:00.190Z
19381,24786,0.15235327,2025-11-25T18:28:00.190Z
19382,15788,0.15244088,2025-11-25T18:28:00.190Z
19383,19122,0.15252355,2025-11-25T18:28:00.190Z
19384,25267,0.15255090,2025-11-25T18:28:00.190Z
19385,25558,0.15260425,2025-11-25T18:28:00.190Z
19386,16114,0.15269617,2025-11-25T18:28:00.190Z
19387,16744,0.15278818,2025-11-25T18:28:00.190Z
19388,26155,0.15286077,2025-11-25T18:28:00.190Z
19389,25896,0.15288547,2025-11-25T18:28:00.190Z
19390,17222,0.15298554,2025-11-25T18:28:00.190Z
19391,26361,0.15301617,2025-11-25T18:28:00.190Z
19392,20784,0.15304431,2025-11-25T18:28:00.190Z
19393,4954,0.15306468,2025-11-25T18:28:00.190Z
19394,22112,0.15310558,2025-11-25T18:28:00.190Z
19395,14995,0.15315024,2025-11-25T18:28:00.190Z
19396,20770,0.15316458,2025-11-25T18:28:00.190Z
19397,587,0.15316734,2025-11-25T18:28:00.190Z
19398,23263,0.15318355,2025-11-25T18:28:00.190Z
19399,1973,0.15319383,2025-11-25T18:28:00.190Z
19400,7407,0.15321093,2025-11-25T18:28:00.190Z
19401,16033,0.15321728,2025-11-25T18:28:00.190Z
19402,24397,0.15330232,2025-11-25T18:28:00.190Z
19403,5918,0.15332583,2025-11-25T18:28:00.190Z
19404,22463,0.15348102,2025-11-25T18:28:00.190Z
19405,10450,0.15351104,2025-11-25T18:28:00.190Z
19406,4168,0.15352529,2025-11-25T18:28:00.190Z
19407,13580,0.15362246,2025-11-25T18:28:00.190Z
19408,5530,0.15376531,2025-11-25T18:28:00.190Z
19409,18911,0.15383383,2025-11-25T18:28:00.190Z
19410,27435,0.15405830,2025-11-25T18:28:00.190Z
19411,13815,0.15408054,2025-11-25T18:28:00.190Z
19412,18202,0.15409724,2025-11-25T18:28:00.190Z
19413,25571,0.15416979,2025-11-25T18:28:00.190Z
19414,10083,0.15417317,2025-11-25T18:28:00.190Z
19415,20774,0.15418230,2025-11-25T18:28:00.190Z
19416,29154,0.15418745,2025-11-25T18:28:00.190Z
19417,16148,0.15422364,2025-11-25T18:28:00.190Z
19418,23934,0.15431831,2025-11-25T18:28:00.190Z
19419,18104,0.15436710,2025-11-25T18:28:00.190Z
19420,5934,0.15438789,2025-11-25T18:28:00.190Z
19421,21154,0.15447417,2025-11-25T18:28:00.190Z
19422,12142,0.15459733,2025-11-25T18:28:00.190Z
19423,5073,0.15473016,2025-11-25T18:28:00.190Z
19424,16041,0.15477588,2025-11-25T18:28:00.190Z
19425,8609,0.15501425,2025-11-25T18:28:00.190Z
19426,6266,0.15504943,2025-11-25T18:28:00.190Z
19427,3436,0.15513152,2025-11-25T18:28:00.190Z
19428,24187,0.15513166,2025-11-25T18:28:00.190Z
19429,24589,0.15515577,2025-11-25T18:28:00.190Z
19430,21069,0.15518745,2025-11-25T18:28:00.190Z
19431,11441,0.15522678,2025-11-25T18:28:00.190Z
19432,9397,0.15529853,2025-11-25T18:28:00.190Z
19433,26378,0.15534491,2025-11-25T18:28:00.190Z
19434,9491,0.15539796,2025-11-25T18:28:00.190Z
19435,9377,0.15550691,2025-11-25T18:28:00.190Z
19436,19756,0.15553632,2025-11-25T18:28:00.190Z
19437,27701,0.15559628,2025-11-25T18:28:00.190Z
19438,20514,0.15560223,2025-11-25T18:28:00.190Z
19439,6794,0.15566306,2025-11-25T18:28:00.190Z
19440,4707,0.15577333,2025-11-25T18:28:00.190Z
19441,20193,0.15583288,2025-11-25T18:28:00.190Z
19442,6675,0.15603155,2025-11-25T18:28:00.190Z
19443,29264,0.15606765,2025-11-25T18:28:00.190Z
19444,20756,0.15607028,2025-11-25T18:28:00.190Z
19445,19348,0.15611715,2025-11-25T18:28:00.190Z
19446,6452,0.15618927,2025-11-25T18:28:00.190Z
19447,16504,0.15619592,2025-11-25T18:28:00.190Z
19448,1231,0.15621979,2025-11-25T18:28:00.190Z
19449,22915,0.15626806,2025-11-25T18:28:00.190Z
19450,26444,0.15641387,2025-11-25T18:28:00.190Z
19451,939,0.15644006,2025-11-25T18:28:00.190Z
19452,23759,0.15647075,2025-11-25T18:28:00.190Z
19453,21780,0.15658580,2025-11-25T18:28:00.190Z
19454,28087,0.15661522,2025-11-25T18:28:00.190Z
19455,22839,0.15662181,2025-11-25T18:28:00.190Z
19456,9001,0.15663762,2025-11-25T18:28:00.190Z
19457,703,0.15665814,2025-11-25T18:28:00.190Z
19458,19446,0.15667768,2025-11-25T18:28:00.190Z
19459,22527,0.15673353,2025-11-25T18:28:00.190Z
19460,22180,0.15678543,2025-11-25T18:28:00.190Z
19461,13519,0.15688616,2025-11-25T18:28:00.190Z
19462,11533,0.15697864,2025-11-25T18:28:00.190Z
19463,12015,0.15700504,2025-11-25T18:28:00.190Z
19464,7143,0.15703250,2025-11-25T18:28:00.190Z
19465,24694,0.15714653,2025-11-25T18:28:00.190Z
19466,22902,0.15722747,2025-11-25T18:28:00.190Z
19467,11191,0.15728013,2025-11-25T18:28:00.190Z
19468,16241,0.15738878,2025-11-25T18:28:00.190Z
19469,10940,0.15744403,2025-11-25T18:28:00.190Z
19470,29398,0.15754063,2025-11-25T18:28:00.190Z
19471,9204,0.15763926,2025-11-25T18:28:00.190Z
19472,24644,0.15774100,2025-11-25T18:28:00.190Z
19473,3,0.15774202,2025-11-25T18:28:00.190Z
19474,18141,0.15774905,2025-11-25T18:28:00.190Z
19475,10236,0.15777263,2025-11-25T18:28:00.190Z
19476,11550,0.15777555,2025-11-25T18:28:00.190Z
19477,2651,0.15784464,2025-11-25T18:28:00.190Z
19478,17228,0.15786599,2025-11-25T18:28:00.190Z
19479,6645,0.15789096,2025-11-25T18:28:00.190Z
19480,12787,0.15790102,2025-11-25T18:28:00.190Z
19481,29261,0.15792428,2025-11-25T18:28:00.190Z
19482,27075,0.15797885,2025-11-25T18:28:00.190Z
19483,21765,0.15804834,2025-11-25T18:28:00.190Z
19484,25307,0.15810839,2025-11-25T18:28:00.190Z
19485,13087,0.15813875,2025-11-25T18:28:00.190Z
19486,15743,0.15814913,2025-11-25T18:28:00.190Z
19487,7025,0.15815749,2025-11-25T18:28:00.190Z
19488,4416,0.15820779,2025-11-25T18:28:00.190Z
19489,12092,0.15821655,2025-11-25T18:28:00.190Z
19490,352,0.15828601,2025-11-25T18:28:00.190Z
19491,11178,0.15835854,2025-11-25T18:28:00.190Z
19492,23487,0.15836527,2025-11-25T18:28:00.190Z
19493,13811,0.15838260,2025-11-25T18:28:00.190Z
19494,14016,0.15843338,2025-11-25T18:28:00.190Z
19495,17927,0.15846243,2025-11-25T18:28:00.190Z
19496,15611,0.15852037,2025-11-25T18:28:00.190Z
19497,17415,0.15854030,2025-11-25T18:28:00.190Z
19498,25698,0.15855296,2025-11-25T18:28:00.190Z
19499,26360,0.15878659,2025-11-25T18:28:00.190Z
19500,19906,0.15880454,2025-11-25T18:28:00.190Z
19501,23057,0.15884691,2025-11-25T18:28:00.190Z
19502,26714,0.15900616,2025-11-25T18:28:00.190Z
19503,10296,0.15913916,2025-11-25T18:28:00.190Z
19504,22190,0.15916434,2025-11-25T18:28:00.190Z
19505,17576,0.15926858,2025-11-25T18:28:00.190Z
19506,8825,0.15927030,2025-11-25T18:28:00.190Z
19507,29669,0.15933203,2025-11-25T18:28:00.190Z
19508,3968,0.15935333,2025-11-25T18:28:00.190Z
19509,21553,0.15943215,2025-11-25T18:28:00.190Z
19510,4332,0.15953875,2025-11-25T18:28:00.190Z
19511,17688,0.15953875,2025-11-25T18:28:00.190Z
19512,26638,0.15956600,2025-11-25T18:28:00.190Z
19513,18768,0.15958687,2025-11-25T18:28:00.190Z
19514,28668,0.15961297,2025-11-25T18:28:00.190Z
19515,10654,0.15962718,2025-11-25T18:28:00.190Z
19516,18999,0.15970563,2025-11-25T18:28:00.190Z
19517,9560,0.15986000,2025-11-25T18:28:00.190Z
19518,26258,0.15988311,2025-11-25T18:28:00.190Z
19519,15862,0.15992574,2025-11-25T18:28:00.190Z
19520,15794,0.15995419,2025-11-25T18:28:00.190Z
19521,17382,0.15998343,2025-11-25T18:28:00.190Z
19522,12031,0.15998435,2025-11-25T18:28:00.190Z
19523,29166,0.16002364,2025-11-25T18:28:00.190Z
19524,21751,0.16004937,2025-11-25T18:28:00.190Z
19525,5330,0.16008635,2025-11-25T18:28:00.190Z
19526,328,0.16016475,2025-11-25T18:28:00.190Z
19527,12838,0.16018688,2025-11-25T18:28:00.190Z
19528,1196,0.16020393,2025-11-25T18:28:00.190Z
19529,10435,0.16021656,2025-11-25T18:28:00.190Z
19530,21186,0.16025211,2025-11-25T18:28:00.190Z
19531,15015,0.16026265,2025-11-25T18:28:00.190Z
19532,21606,0.16029858,2025-11-25T18:28:00.190Z
19533,27027,0.16032908,2025-11-25T18:28:00.190Z
19534,11873,0.16035874,2025-11-25T18:28:00.190Z
19535,27285,0.16036587,2025-11-25T18:28:00.190Z
19536,16274,0.16042934,2025-11-25T18:28:00.190Z
19537,10062,0.16057307,2025-11-25T18:28:00.190Z
19538,23244,0.16059190,2025-11-25T18:28:00.190Z
19539,15988,0.16063642,2025-11-25T18:28:00.190Z
19540,7944,0.16069541,2025-11-25T18:28:00.190Z
19541,16969,0.16073169,2025-11-25T18:28:00.190Z
19542,26371,0.16073218,2025-11-25T18:28:00.190Z
19543,29701,0.16077392,2025-11-25T18:28:00.190Z
19544,5345,0.16080011,2025-11-25T18:28:00.190Z
19545,27195,0.16080151,2025-11-25T18:28:00.190Z
19546,8895,0.16083127,2025-11-25T18:28:00.190Z
19547,11659,0.16084658,2025-11-25T18:28:00.190Z
19548,2430,0.16090071,2025-11-25T18:28:00.190Z
19549,25639,0.16092264,2025-11-25T18:28:00.190Z
19550,6628,0.16094668,2025-11-25T18:28:00.190Z
19551,1864,0.16104561,2025-11-25T18:28:00.190Z
19552,23306,0.16106116,2025-11-25T18:28:00.190Z
19553,9555,0.16108921,2025-11-25T18:28:00.190Z
19554,6147,0.16113881,2025-11-25T18:28:00.190Z
19555,17709,0.16114490,2025-11-25T18:28:00.190Z
19556,5367,0.16115878,2025-11-25T18:28:00.190Z
19557,8088,0.16116083,2025-11-25T18:28:00.190Z
19558,1865,0.16124087,2025-11-25T18:28:00.190Z
19559,770,0.16133526,2025-11-25T18:28:00.190Z
19560,9509,0.16134819,2025-11-25T18:28:00.190Z
19561,28928,0.16135026,2025-11-25T18:28:00.190Z
19562,11457,0.16135994,2025-11-25T18:28:00.190Z
19563,6052,0.16137202,2025-11-25T18:28:00.190Z
19564,10475,0.16139916,2025-11-25T18:28:00.190Z
19565,29721,0.16149823,2025-11-25T18:28:00.190Z
19566,16892,0.16151561,2025-11-25T18:28:00.190Z
19567,25763,0.16154215,2025-11-25T18:28:00.190Z
19568,13336,0.16154399,2025-11-25T18:28:00.190Z
19569,14020,0.16157599,2025-11-25T18:28:00.190Z
19570,5668,0.16160580,2025-11-25T18:28:00.190Z
19571,11919,0.16162275,2025-11-25T18:28:00.190Z
19572,5289,0.16164778,2025-11-25T18:28:00.190Z
19573,14298,0.16167907,2025-11-25T18:28:00.190Z
19574,21111,0.16168175,2025-11-25T18:28:00.190Z
19575,20591,0.16171143,2025-11-25T18:28:00.190Z
19576,21709,0.16171657,2025-11-25T18:28:00.190Z
19577,19281,0.16176325,2025-11-25T18:28:00.190Z
19578,18737,0.16178278,2025-11-25T18:28:00.190Z
19579,29730,0.16178376,2025-11-25T18:28:00.190Z
19580,18406,0.16190510,2025-11-25T18:28:00.190Z
19581,15473,0.16192015,2025-11-25T18:28:00.190Z
19582,10029,0.16194337,2025-11-25T18:28:00.190Z
19583,11686,0.16205941,2025-11-25T18:28:00.190Z
19584,16127,0.16213428,2025-11-25T18:28:00.190Z
19585,331,0.16215177,2025-11-25T18:28:00.190Z
19586,12238,0.16216456,2025-11-25T18:28:00.190Z
19587,29247,0.16216871,2025-11-25T18:28:00.190Z
19588,5123,0.16223377,2025-11-25T18:28:00.190Z
19589,7144,0.16233018,2025-11-25T18:28:00.190Z
19590,668,0.16238750,2025-11-25T18:28:00.190Z
19591,14007,0.16251058,2025-11-25T18:28:00.190Z
19592,20944,0.16255067,2025-11-25T18:28:00.190Z
19593,23750,0.16278978,2025-11-25T18:28:00.190Z
19594,2880,0.16290347,2025-11-25T18:28:00.190Z
19595,4015,0.16305311,2025-11-25T18:28:00.190Z
19596,8759,0.16317354,2025-11-25T18:28:00.190Z
19597,15966,0.16318921,2025-11-25T18:28:00.190Z
19598,11481,0.16330760,2025-11-25T18:28:00.190Z
19599,16561,0.16331422,2025-11-25T18:28:00.190Z
19600,26773,0.16335929,2025-11-25T18:28:00.190Z
19601,15177,0.16340608,2025-11-25T18:28:00.190Z
19602,11235,0.16368747,2025-11-25T18:28:00.190Z
19603,9871,0.16376940,2025-11-25T18:28:00.190Z
19604,13657,0.16377494,2025-11-25T18:28:00.190Z
19605,4876,0.16382270,2025-11-25T18:28:00.190Z
19606,6326,0.16383818,2025-11-25T18:28:00.190Z
19607,16894,0.16384128,2025-11-25T18:28:00.190Z
19608,27453,0.16386047,2025-11-25T18:28:00.190Z
19609,20857,0.16388229,2025-11-25T18:28:00.190Z
19610,9668,0.16393216,2025-11-25T18:28:00.190Z
19611,21198,0.16398828,2025-11-25T18:28:00.190Z
19612,13714,0.16399357,2025-11-25T18:28:00.190Z
19613,9077,0.16399441,2025-11-25T18:28:00.190Z
19614,23436,0.16412922,2025-11-25T18:28:00.190Z
19615,20192,0.16415437,2025-11-25T18:28:00.190Z
19616,5212,0.16415800,2025-11-25T18:28:00.190Z
19617,20565,0.16416759,2025-11-25T18:28:00.190Z
19618,17259,0.16418415,2025-11-25T18:28:00.190Z
19619,16184,0.16426274,2025-11-25T18:28:00.190Z
19620,13157,0.16448276,2025-11-25T18:28:00.190Z
19621,1753,0.16449831,2025-11-25T18:28:00.190Z
19622,17171,0.16454732,2025-11-25T18:28:00.190Z
19623,27521,0.16455411,2025-11-25T18:28:00.190Z
19624,12499,0.16460040,2025-11-25T18:28:00.190Z
19625,27302,0.16464185,2025-11-25T18:28:00.190Z
19626,2315,0.16465105,2025-11-25T18:28:00.190Z
19627,12274,0.16466630,2025-11-25T18:28:00.190Z
19628,10849,0.16471205,2025-11-25T18:28:00.190Z
19629,11595,0.16473198,2025-11-25T18:28:00.190Z
19630,24143,0.16473263,2025-11-25T18:28:00.190Z
19631,29494,0.16474426,2025-11-25T18:28:00.190Z
