id_pesquisa,id_chamado,nota_atendimento,hora_da_ingestao
11535,10909,2,2025-11-25T18:28:03.039Z
11536,10910,2,2025-11-25T18:28:03.039Z
11538,10911,4,2025-11-25T18:28:03.039Z
11539,10912,2,2025-11-25T18:28:03.039Z
11540,10913,5,2025-11-25T18:28:03.039Z
11541,10914,5,2025-11-25T18:28:03.039Z
11542,10915,3,2025-11-25T18:28:03.039Z
11544,10916,2,2025-11-25T18:28:03.039Z
11545,10917,2,2025-11-25T18:28:03.039Z
11546,10918,2,2025-11-25T18:28:03.039Z
11547,10919,5,2025-11-25T18:28:03.039Z
11548,10920,2,2025-11-25T18:28:03.039Z
11549,10921,2,2025-11-25T18:28:03.039Z
11550,10922,2,2025-11-25T18:28:03.039Z
11551,10923,5,2025-11-25T18:28:03.039Z
11552,10924,3,2025-11-25T18:28:03.039Z
11553,10925,3,2025-11-25T18:28:03.039Z
11554,10926,3,2025-11-25T18:28:03.039Z
11555,10927,3,2025-11-25T18:28:03.039Z
11556,10928,3,2025-11-25T18:28:03.039Z
11557,10929,3,2025-11-25T18:28:03.039Z
11558,10930,2,2025-11-25T18:28:03.039Z
11559,10931,2,2025-11-25T18:28:03.039Z
11560,10932,4,2025-11-25T18:28:03.039Z
11561,10933,2,2025-11-25T18:28:03.039Z
11562,10934,3,2025-11-25T18:28:03.039Z
11563,10935,3,2025-11-25T18:28:03.039Z
11564,10936,2,2025-11-25T18:28:03.039Z
11565,10937,3,2025-11-25T18:28:03.039Z
11566,10938,2,2025-11-25T18:28:03.039Z
11567,10939,2,2025-11-25T18:28:03.039Z
11568,10940,4,2025-11-25T18:28:03.039Z
11569,10941,4,2025-11-25T18:28:03.039Z
11570,10942,2,2025-11-25T18:28:03.039Z
11571,10943,3,2025-11-25T18:28:03.039Z
11572,10944,2,2025-11-25T18:28:03.039Z
11573,10945,3,2025-11-25T18:28:03.039Z
11575,10946,2,2025-11-25T18:28:03.039Z
11576,10947,4,2025-11-25T18:28:03.039Z
11577,10948,2,2025-11-25T18:28:03.039Z
11578,10949,3,2025-11-25T18:28:03.039Z
11579,10950,4,2025-11-25T18:28:03.039Z
11580,10951,3,2025-11-25T18:28:03.039Z
11581,10952,2,2025-11-25T18:28:03.039Z
11582,10953,3,2025-11-25T18:28:03.039Z
11583,10954,4,2025-11-25T18:28:03.039Z
11584,10955,3,2025-11-25T18:28:03.039Z
11585,10956,3,2025-11-25T18:28:03.039Z
11586,10957,2,2025-11-25T18:28:03.039Z
11587,10958,3,2025-11-25T18:28:03.039Z
11588,10959,4,2025-11-25T18:28:03.039Z
11589,10960,3,2025-11-25T18:28:03.039Z
11590,10961,3,2025-11-25T18:28:03.039Z
11591,10962,3,2025-11-25T18:28:03.039Z
11592,10963,2,2025-11-25T18:28:03.039Z
11593,10964,2,2025-11-25T18:28:03.039Z
11594,10965,2,2025-11-25T18:28:03.039Z
11595,10966,2,2025-11-25T18:28:03.039Z
11596,10967,4,2025-11-25T18:28:03.039Z
11597,10968,3,2025-11-25T18:28:03.039Z
11598,10969,2,2025-11-25T18:28:03.039Z
11599,10970,4,2025-11-25T18:28:03.039Z
11600,10971,2,2025-11-25T18:28:03.039Z
11601,10972,3,2025-11-25T18:28:03.039Z
11602,10973,2,2025-11-25T18:28:03.039Z
11603,10974,5,2025-11-25T18:28:03.039Z
11604,10975,2,2025-11-25T18:28:03.039Z
11605,10976,3,2025-11-25T18:28:03.039Z
11606,10977,3,2025-11-25T18:28:03.039Z
11607,10978,2,2025-11-25T18:28:03.039Z
11608,10979,3,2025-11-25T18:28:03.039Z
11609,10980,3,2025-11-25T18:28:03.039Z
11610,10981,2,2025-11-25T18:28:03.039Z
11611,10982,3,2025-11-25T18:28:03.039Z
11612,10983,3,2025-11-25T18:28:03.039Z
11613,10984,3,2025-11-25T18:28:03.039Z
11615,10985,3,2025-11-25T18:28:03.039Z
11616,10986,4,2025-11-25T18:28:03.039Z
11617,10987,5,2025-11-25T18:28:03.039Z
11618,10988,4,2025-11-25T18:28:03.039Z
11510,10990,,2025-11-25T18:28:03.039Z
11521,10991,,2025-11-25T18:28:03.039Z
11533,10992,,2025-11-25T18:28:03.039Z
11629,11001,3,2025-11-25T18:28:03.039Z
11630,11002,2,2025-11-25T18:28:03.039Z
11631,11003,4,2025-11-25T18:28:03.039Z
11632,11004,3,2025-11-25T18:28:03.039Z
11633,11005,3,2025-11-25T18:28:03.039Z
11634,11006,2,2025-11-25T18:28:03.039Z
11635,11007,2,2025-11-25T18:28:03.039Z
11636,11008,2,2025-11-25T18:28:03.039Z
11637,11009,4,2025-11-25T18:28:03.039Z
11638,11010,2,2025-11-25T18:28:03.039Z
11639,11011,3,2025-11-25T18:28:03.039Z
11640,11012,2,2025-11-25T18:28:03.039Z
11641,11013,3,2025-11-25T18:28:03.039Z
11642,11014,2,2025-11-25T18:28:03.039Z
11643,11015,3,2025-11-25T18:28:03.039Z
11644,11016,2,2025-11-25T18:28:03.039Z
11645,11017,5,2025-11-25T18:28:03.039Z
11647,11018,5,2025-11-25T18:28:03.039Z
11649,11019,3,2025-11-25T18:28:03.039Z
11650,11020,3,2025-11-25T18:28:03.039Z
11651,11021,3,2025-11-25T18:28:03.039Z
11652,11022,4,2025-11-25T18:28:03.039Z
11654,11023,3,2025-11-25T18:28:03.039Z
11655,11024,2,2025-11-25T18:28:03.039Z
11656,11025,3,2025-11-25T18:28:03.039Z
11657,11026,2,2025-11-25T18:28:03.039Z
11658,11027,4,2025-11-25T18:28:03.039Z
11659,11028,2,2025-11-25T18:28:03.039Z
11661,11029,3,2025-11-25T18:28:03.039Z
11663,11030,2,2025-11-25T18:28:03.039Z
11664,11031,5,2025-11-25T18:28:03.039Z
11665,11032,4,2025-11-25T18:28:03.039Z
11666,11033,4,2025-11-25T18:28:03.039Z
11668,11034,3,2025-11-25T18:28:03.039Z
11669,11035,2,2025-11-25T18:28:03.039Z
11670,11036,4,2025-11-25T18:28:03.039Z
11671,11037,4,2025-11-25T18:28:03.039Z
11672,11038,3,2025-11-25T18:28:03.039Z
11673,11039,4,2025-11-25T18:28:03.039Z
11674,11040,4,2025-11-25T18:28:03.039Z
11675,11041,3,2025-11-25T18:28:03.039Z
11676,11042,2,2025-11-25T18:28:03.039Z
11677,11043,4,2025-11-25T18:28:03.039Z
11678,11044,2,2025-11-25T18:28:03.039Z
11679,11045,2,2025-11-25T18:28:03.039Z
11680,11046,3,2025-11-25T18:28:03.039Z
11682,11047,4,2025-11-25T18:28:03.039Z
11683,11048,3,2025-11-25T18:28:03.039Z
11684,11049,4,2025-11-25T18:28:03.039Z
11685,11050,4,2025-11-25T18:28:03.039Z
11686,11051,4,2025-11-25T18:28:03.039Z
11687,11052,3,2025-11-25T18:28:03.039Z
11688,11053,2,2025-11-25T18:28:03.039Z
11690,11054,3,2025-11-25T18:28:03.039Z
11691,11055,3,2025-11-25T18:28:03.039Z
11692,11056,2,2025-11-25T18:28:03.039Z
11693,11057,3,2025-11-25T18:28:03.039Z
11694,11058,4,2025-11-25T18:28:03.039Z
11695,11059,3,2025-11-25T18:28:03.039Z
11696,11060,2,2025-11-25T18:28:03.039Z
11697,11061,3,2025-11-25T18:28:03.039Z
11698,11062,3,2025-11-25T18:28:03.039Z
11699,11063,5,2025-11-25T18:28:03.039Z
11700,11064,4,2025-11-25T18:28:03.039Z
11701,11065,4,2025-11-25T18:28:03.039Z
11702,11066,5,2025-11-25T18:28:03.039Z
11703,11067,3,2025-11-25T18:28:03.039Z
11704,11068,3,2025-11-25T18:28:03.039Z
11705,11069,3,2025-11-25T18:28:03.039Z
11706,11070,2,2025-11-25T18:28:03.039Z
11707,11071,2,2025-11-25T18:28:03.039Z
11708,11072,2,2025-11-25T18:28:03.039Z
11709,11073,3,2025-11-25T18:28:03.039Z
11710,11074,3,2025-11-25T18:28:03.039Z
11711,11075,3,2025-11-25T18:28:03.039Z
11712,11076,4,2025-11-25T18:28:03.039Z
11713,11077,4,2025-11-25T18:28:03.039Z
11714,11078,3,2025-11-25T18:28:03.039Z
11716,11079,3,2025-11-25T18:28:03.039Z
11717,11080,3,2025-11-25T18:28:03.039Z
11718,11081,4,2025-11-25T18:28:03.039Z
11719,11082,4,2025-11-25T18:28:03.039Z
11720,11083,3,2025-11-25T18:28:03.039Z
11721,11084,3,2025-11-25T18:28:03.039Z
11722,11085,4,2025-11-25T18:28:03.039Z
11723,11086,3,2025-11-25T18:28:03.039Z
11724,11087,2,2025-11-25T18:28:03.039Z
11725,11088,3,2025-11-25T18:28:03.039Z
11726,11089,4,2025-11-25T18:28:03.039Z
11727,11090,3,2025-11-25T18:28:03.039Z
11728,11091,3,2025-11-25T18:28:03.039Z
11729,11092,3,2025-11-25T18:28:03.039Z
11730,11093,3,2025-11-25T18:28:03.039Z
11731,11094,2,2025-11-25T18:28:03.039Z
11732,11095,2,2025-11-25T18:28:03.039Z
11733,11096,5,2025-11-25T18:28:03.039Z
11734,11097,3,2025-11-25T18:28:03.039Z
11735,11098,2,2025-11-25T18:28:03.039Z
11736,11099,3,2025-11-25T18:28:03.039Z
11737,11100,4,2025-11-25T18:28:03.039Z
11738,11101,3,2025-11-25T18:28:03.039Z
11739,11102,3,2025-11-25T18:28:03.039Z
11740,11103,2,2025-11-25T18:28:03.039Z
11741,11104,5,2025-11-25T18:28:03.039Z
11743,11105,3,2025-11-25T18:28:03.039Z
11746,11106,5,2025-11-25T18:28:03.039Z
11747,11107,4,2025-11-25T18:28:03.039Z
11748,11108,2,2025-11-25T18:28:03.039Z
11750,11109,2,2025-11-25T18:28:03.039Z
11751,11110,2,2025-11-25T18:28:03.039Z
11752,11111,2,2025-11-25T18:28:03.039Z
11753,11112,5,2025-11-25T18:28:03.039Z
11754,11113,3,2025-11-25T18:28:03.039Z
11755,11114,4,2025-11-25T18:28:03.039Z
11756,11115,4,2025-11-25T18:28:03.039Z
11757,11116,3,2025-11-25T18:28:03.039Z
11758,11117,3,2025-11-25T18:28:03.039Z
11760,11118,3,2025-11-25T18:28:03.039Z
11761,11119,3,2025-11-25T18:28:03.039Z
11762,11120,2,2025-11-25T18:28:03.039Z
11763,11121,2,2025-11-25T18:28:03.039Z
11764,11122,4,2025-11-25T18:28:03.039Z
11765,11123,3,2025-11-25T18:28:03.039Z
11766,11124,3,2025-11-25T18:28:03.039Z
11767,11125,2,2025-11-25T18:28:03.039Z
11768,11126,2,2025-11-25T18:28:03.039Z
11769,11127,3,2025-11-25T18:28:03.039Z
11770,11128,3,2025-11-25T18:28:03.039Z
11771,11129,4,2025-11-25T18:28:03.039Z
11772,11130,3,2025-11-25T18:28:03.039Z
11773,11131,3,2025-11-25T18:28:03.039Z
11774,11132,4,2025-11-25T18:28:03.039Z
11775,11133,3,2025-11-25T18:28:03.039Z
11653,11135,,2025-11-25T18:28:03.039Z
11660,11136,,2025-11-25T18:28:03.039Z
11662,11137,,2025-11-25T18:28:03.039Z
11667,11138,,2025-11-25T18:28:03.039Z
11681,11139,,2025-11-25T18:28:03.039Z
11744,11140,,2025-11-25T18:28:03.039Z
11785,11150,2,2025-11-25T18:28:03.039Z
11786,11151,4,2025-11-25T18:28:03.039Z
11787,11152,4,2025-11-25T18:28:03.039Z
11788,11153,4,2025-11-25T18:28:03.039Z
11789,11154,4,2025-11-25T18:28:03.039Z
11790,11155,4,2025-11-25T18:28:03.039Z
11791,11156,2,2025-11-25T18:28:03.039Z
11792,11157,2,2025-11-25T18:28:03.039Z
11793,11158,3,2025-11-25T18:28:03.039Z
11794,11159,2,2025-11-25T18:28:03.039Z
11795,11160,3,2025-11-25T18:28:03.039Z
11796,11161,3,2025-11-25T18:28:03.039Z
11797,11162,2,2025-11-25T18:28:03.039Z
11798,11163,3,2025-11-25T18:28:03.039Z
11799,11164,3,2025-11-25T18:28:03.039Z
11800,11165,4,2025-11-25T18:28:03.039Z
11801,11166,3,2025-11-25T18:28:03.039Z
11802,11167,3,2025-11-25T18:28:03.039Z
11804,11168,3,2025-11-25T18:28:03.039Z
11806,11169,2,2025-11-25T18:28:03.039Z
11807,11170,3,2025-11-25T18:28:03.039Z
11808,11171,4,2025-11-25T18:28:03.039Z
11809,11172,3,2025-11-25T18:28:03.039Z
11810,11173,4,2025-11-25T18:28:03.039Z
11811,11174,2,2025-11-25T18:28:03.039Z
11812,11175,2,2025-11-25T18:28:03.039Z
11813,11176,4,2025-11-25T18:28:03.039Z
11814,11177,4,2025-11-25T18:28:03.039Z
11815,11178,3,2025-11-25T18:28:03.039Z
11816,11179,4,2025-11-25T18:28:03.039Z
11817,11180,4,2025-11-25T18:28:03.039Z
11818,11181,2,2025-11-25T18:28:03.039Z
11819,11182,2,2025-11-25T18:28:03.039Z
11820,11183,4,2025-11-25T18:28:03.039Z
11821,11184,4,2025-11-25T18:28:03.039Z
11822,11185,3,2025-11-25T18:28:03.039Z
11824,11186,4,2025-11-25T18:28:03.039Z
11825,11187,2,2025-11-25T18:28:03.039Z
11826,11188,2,2025-11-25T18:28:03.039Z
11828,11189,4,2025-11-25T18:28:03.039Z
11829,11190,2,2025-11-25T18:28:03.039Z
11830,11191,2,2025-11-25T18:28:03.039Z
11831,11192,2,2025-11-25T18:28:03.039Z
11832,11193,4,2025-11-25T18:28:03.039Z
11833,11194,3,2025-11-25T18:28:03.039Z
11834,11195,3,2025-11-25T18:28:03.039Z
11835,11196,2,2025-11-25T18:28:03.039Z
11836,11197,2,2025-11-25T18:28:03.039Z
11837,11198,4,2025-11-25T18:28:03.039Z
11838,11199,4,2025-11-25T18:28:03.039Z
11839,11200,4,2025-11-25T18:28:03.039Z
11840,11201,3,2025-11-25T18:28:03.039Z
11842,11202,2,2025-11-25T18:28:03.039Z
11844,11203,3,2025-11-25T18:28:03.039Z
11845,11204,3,2025-11-25T18:28:03.039Z
11846,11205,2,2025-11-25T18:28:03.039Z
11847,11206,3,2025-11-25T18:28:03.039Z
11848,11207,3,2025-11-25T18:28:03.039Z
11849,11208,3,2025-11-25T18:28:03.039Z
11850,11209,3,2025-11-25T18:28:03.039Z
11851,11210,3,2025-11-25T18:28:03.039Z
11852,11211,3,2025-11-25T18:28:03.039Z
11854,11212,3,2025-11-25T18:28:03.039Z
11855,11213,4,2025-11-25T18:28:03.039Z
11856,11214,3,2025-11-25T18:28:03.039Z
11857,11215,3,2025-11-25T18:28:03.039Z
11858,11216,2,2025-11-25T18:28:03.039Z
11859,11217,2,2025-11-25T18:28:03.039Z
11860,11218,3,2025-11-25T18:28:03.039Z
11863,11219,3,2025-11-25T18:28:03.039Z
11864,11220,4,2025-11-25T18:28:03.039Z
11865,11221,4,2025-11-25T18:28:03.039Z
11866,11222,4,2025-11-25T18:28:03.039Z
11867,11223,3,2025-11-25T18:28:03.039Z
11868,11224,2,2025-11-25T18:28:03.039Z
11869,11225,2,2025-11-25T18:28:03.039Z
11870,11226,2,2025-11-25T18:28:03.039Z
11871,11227,3,2025-11-25T18:28:03.039Z
11872,11228,4,2025-11-25T18:28:03.039Z
11873,11229,2,2025-11-25T18:28:03.039Z
11874,11230,3,2025-11-25T18:28:03.039Z
11875,11231,3,2025-11-25T18:28:03.039Z
11876,11232,2,2025-11-25T18:28:03.039Z
11877,11233,3,2025-11-25T18:28:03.039Z
11878,11234,3,2025-11-25T18:28:03.039Z
11879,11235,2,2025-11-25T18:28:03.039Z
11880,11236,3,2025-11-25T18:28:03.039Z
11881,11237,3,2025-11-25T18:28:03.039Z
11882,11238,3,2025-11-25T18:28:03.039Z
11883,11239,3,2025-11-25T18:28:03.039Z
11884,11240,3,2025-11-25T18:28:03.039Z
11885,11241,3,2025-11-25T18:28:03.039Z
11886,11242,2,2025-11-25T18:28:03.039Z
11887,11243,3,2025-11-25T18:28:03.039Z
11888,11244,2,2025-11-25T18:28:03.039Z
11889,11245,2,2025-11-25T18:28:03.039Z
11890,11246,3,2025-11-25T18:28:03.039Z
11891,11247,4,2025-11-25T18:28:03.039Z
11892,11248,4,2025-11-25T18:28:03.039Z
11893,11249,4,2025-11-25T18:28:03.039Z
11894,11250,3,2025-11-25T18:28:03.039Z
11895,11251,2,2025-11-25T18:28:03.039Z
11896,11252,3,2025-11-25T18:28:03.039Z
11897,11253,3,2025-11-25T18:28:03.039Z
11898,11254,3,2025-11-25T18:28:03.039Z
11899,11255,4,2025-11-25T18:28:03.039Z
11900,11256,4,2025-11-25T18:28:03.039Z
11901,11257,2,2025-11-25T18:28:03.039Z
11902,11258,2,2025-11-25T18:28:03.039Z
11903,11259,3,2025-11-25T18:28:03.039Z
11904,11260,3,2025-11-25T18:28:03.039Z
11907,11261,3,2025-11-25T18:28:03.039Z
11908,11262,2,2025-11-25T18:28:03.039Z
11909,11263,3,2025-11-25T18:28:03.039Z
11910,11264,3,2025-11-25T18:28:03.039Z
11911,11265,2,2025-11-25T18:28:03.039Z
11913,11266,2,2025-11-25T18:28:03.039Z
11914,11267,2,2025-11-25T18:28:03.039Z
11915,11268,3,2025-11-25T18:28:03.039Z
11916,11269,3,2025-11-25T18:28:03.039Z
11917,11270,3,2025-11-25T18:28:03.039Z
11918,11271,4,2025-11-25T18:28:03.039Z
11919,11272,4,2025-11-25T18:28:03.039Z
11920,11273,2,2025-11-25T18:28:03.039Z
11921,11274,4,2025-11-25T18:28:03.039Z
11922,11275,4,2025-11-25T18:28:03.039Z
11923,11276,4,2025-11-25T18:28:03.039Z
11924,11277,3,2025-11-25T18:28:03.039Z
11925,11278,2,2025-11-25T18:28:03.039Z
11926,11279,3,2025-11-25T18:28:03.039Z
11927,11280,2,2025-11-25T18:28:03.039Z
11928,11281,2,2025-11-25T18:28:03.039Z
11929,11282,3,2025-11-25T18:28:03.039Z
11931,11283,2,2025-11-25T18:28:03.039Z
11932,11284,2,2025-11-25T18:28:03.039Z
11803,11285,,2025-11-25T18:28:03.039Z
11827,11286,,2025-11-25T18:28:03.039Z
11841,11287,,2025-11-25T18:28:03.039Z
11938,11293,4,2025-11-25T18:28:03.039Z
11939,11294,2,2025-11-25T18:28:03.039Z
11940,11295,2,2025-11-25T18:28:03.039Z
11941,11296,3,2025-11-25T18:28:03.039Z
11942,11297,3,2025-11-25T18:28:03.039Z
11943,11298,2,2025-11-25T18:28:03.039Z
11944,11299,4,2025-11-25T18:28:03.039Z
11945,11300,4,2025-11-25T18:28:03.039Z
11946,11301,4,2025-11-25T18:28:03.039Z
11947,11302,2,2025-11-25T18:28:03.039Z
11948,11303,3,2025-11-25T18:28:03.039Z
11949,11304,4,2025-11-25T18:28:03.039Z
11950,11305,3,2025-11-25T18:28:03.039Z
11951,11306,3,2025-11-25T18:28:03.039Z
11952,11307,3,2025-11-25T18:28:03.039Z
11953,11308,3,2025-11-25T18:28:03.039Z
11954,11309,4,2025-11-25T18:28:03.039Z
11955,11310,2,2025-11-25T18:28:03.039Z
11956,11311,4,2025-11-25T18:28:03.039Z
11957,11312,2,2025-11-25T18:28:03.039Z
11958,11313,2,2025-11-25T18:28:03.039Z
11959,11314,3,2025-11-25T18:28:03.039Z
11960,11315,3,2025-11-25T18:28:03.039Z
11961,11316,4,2025-11-25T18:28:03.039Z
11962,11317,2,2025-11-25T18:28:03.039Z
11963,11318,2,2025-11-25T18:28:03.039Z
11964,11319,4,2025-11-25T18:28:03.039Z
11966,11320,2,2025-11-25T18:28:03.039Z
11968,11321,3,2025-11-25T18:28:03.039Z
11969,11322,4,2025-11-25T18:28:03.039Z
11970,11323,4,2025-11-25T18:28:03.039Z
11971,11324,3,2025-11-25T18:28:03.039Z
11972,11325,3,2025-11-25T18:28:03.039Z
11973,11326,2,2025-11-25T18:28:03.039Z
11974,11327,2,2025-11-25T18:28:03.039Z
11975,11328,2,2025-11-25T18:28:03.039Z
11976,11329,4,2025-11-25T18:28:03.039Z
11977,11330,3,2025-11-25T18:28:03.039Z
11978,11331,3,2025-11-25T18:28:03.039Z
11979,11332,3,2025-11-25T18:28:03.039Z
11980,11333,3,2025-11-25T18:28:03.039Z
11981,11334,3,2025-11-25T18:28:03.039Z
11982,11335,2,2025-11-25T18:28:03.039Z
11983,11336,2,2025-11-25T18:28:03.039Z
11984,11337,2,2025-11-25T18:28:03.039Z
11985,11338,2,2025-11-25T18:28:03.039Z
11986,11339,2,2025-11-25T18:28:03.039Z
11987,11340,3,2025-11-25T18:28:03.039Z
11988,11341,3,2025-11-25T18:28:03.039Z
11989,11342,2,2025-11-25T18:28:03.039Z
11990,11343,3,2025-11-25T18:28:03.039Z
11991,11344,3,2025-11-25T18:28:03.039Z
11992,11345,3,2025-11-25T18:28:03.039Z
11993,11346,2,2025-11-25T18:28:03.039Z
11994,11347,2,2025-11-25T18:28:03.039Z
11995,11348,2,2025-11-25T18:28:03.039Z
11996,11349,2,2025-11-25T18:28:03.039Z
11997,11350,3,2025-11-25T18:28:03.039Z
11998,11351,2,2025-11-25T18:28:03.039Z
11999,11352,4,2025-11-25T18:28:03.039Z
12000,11353,3,2025-11-25T18:28:03.039Z
12001,11354,3,2025-11-25T18:28:03.039Z
12002,11355,2,2025-11-25T18:28:03.039Z
12005,11356,4,2025-11-25T18:28:03.039Z
12006,11357,4,2025-11-25T18:28:03.039Z
12008,11358,3,2025-11-25T18:28:03.039Z
12009,11359,2,2025-11-25T18:28:03.039Z
12010,11360,3,2025-11-25T18:28:03.039Z
12011,11361,2,2025-11-25T18:28:03.039Z
12012,11362,3,2025-11-25T18:28:03.039Z
12013,11363,2,2025-11-25T18:28:03.039Z
12014,11364,3,2025-11-25T18:28:03.039Z
12015,11365,3,2025-11-25T18:28:03.039Z
12016,11366,5,2025-11-25T18:28:03.039Z
12017,11367,3,2025-11-25T18:28:03.039Z
12018,11368,4,2025-11-25T18:28:03.039Z
12019,11369,4,2025-11-25T18:28:03.039Z
12020,11370,3,2025-11-25T18:28:03.039Z
12021,11371,3,2025-11-25T18:28:03.039Z
12022,11372,3,2025-11-25T18:28:03.039Z
12023,11373,3,2025-11-25T18:28:03.039Z
12024,11374,3,2025-11-25T18:28:03.039Z
12025,11375,4,2025-11-25T18:28:03.039Z
12026,11376,2,2025-11-25T18:28:03.039Z
12027,11377,2,2025-11-25T18:28:03.039Z
12028,11378,3,2025-11-25T18:28:03.039Z
12029,11379,4,2025-11-25T18:28:03.039Z
12030,11380,3,2025-11-25T18:28:03.039Z
12031,11381,2,2025-11-25T18:28:03.039Z
12032,11382,3,2025-11-25T18:28:03.039Z
12033,11383,4,2025-11-25T18:28:03.039Z
12034,11384,4,2025-11-25T18:28:03.039Z
12036,11385,2,2025-11-25T18:28:03.039Z
12037,11386,2,2025-11-25T18:28:03.039Z
12038,11387,5,2025-11-25T18:28:03.039Z
12039,11388,3,2025-11-25T18:28:03.039Z
12040,11389,4,2025-11-25T18:28:03.039Z
12041,11390,3,2025-11-25T18:28:03.039Z
12042,11391,3,2025-11-25T18:28:03.039Z
12043,11392,5,2025-11-25T18:28:03.039Z
12044,11393,4,2025-11-25T18:28:03.039Z
12045,11394,3,2025-11-25T18:28:03.039Z
12046,11395,4,2025-11-25T18:28:03.039Z
12047,11396,4,2025-11-25T18:28:03.039Z
12048,11397,3,2025-11-25T18:28:03.039Z
12049,11398,3,2025-11-25T18:28:03.039Z
12051,11399,3,2025-11-25T18:28:03.039Z
12052,11400,3,2025-11-25T18:28:03.039Z
12053,11401,3,2025-11-25T18:28:03.039Z
12054,11402,2,2025-11-25T18:28:03.039Z
12055,11403,3,2025-11-25T18:28:03.039Z
12056,11404,3,2025-11-25T18:28:03.039Z
12058,11405,3,2025-11-25T18:28:03.039Z
12059,11406,3,2025-11-25T18:28:03.039Z
12060,11407,2,2025-11-25T18:28:03.039Z
12061,11408,2,2025-11-25T18:28:03.039Z
12062,11409,2,2025-11-25T18:28:03.039Z
12063,11410,3,2025-11-25T18:28:03.039Z
12064,11411,5,2025-11-25T18:28:03.039Z
12065,11412,5,2025-11-25T18:28:03.039Z
12066,11413,3,2025-11-25T18:28:03.039Z
12067,11414,3,2025-11-25T18:28:03.039Z
12068,11415,2,2025-11-25T18:28:03.039Z
12069,11416,3,2025-11-25T18:28:03.039Z
12070,11417,5,2025-11-25T18:28:03.039Z
12071,11418,3,2025-11-25T18:28:03.039Z
12072,11419,2,2025-11-25T18:28:03.039Z
12073,11420,3,2025-11-25T18:28:03.039Z
12074,11421,2,2025-11-25T18:28:03.039Z
12076,11422,3,2025-11-25T18:28:03.039Z
12077,11423,4,2025-11-25T18:28:03.039Z
12078,11424,4,2025-11-25T18:28:03.039Z
12079,11425,3,2025-11-25T18:28:03.039Z
12080,11426,2,2025-11-25T18:28:03.039Z
12081,11427,3,2025-11-25T18:28:03.039Z
12082,11428,4,2025-11-25T18:28:03.039Z
12084,11429,3,2025-11-25T18:28:03.039Z
12085,11430,3,2025-11-25T18:28:03.039Z
12086,11431,3,2025-11-25T18:28:03.039Z
12087,11432,3,2025-11-25T18:28:03.039Z
12088,11433,3,2025-11-25T18:28:03.039Z
12089,11434,2,2025-11-25T18:28:03.039Z
12004,11436,,2025-11-25T18:28:03.039Z
12007,11437,,2025-11-25T18:28:03.039Z
12050,11438,,2025-11-25T18:28:03.039Z
12099,11448,2,2025-11-25T18:28:03.039Z
12100,11449,4,2025-11-25T18:28:03.039Z
12101,11450,3,2025-11-25T18:28:03.039Z
12102,11451,2,2025-11-25T18:28:03.039Z
12103,11452,4,2025-11-25T18:28:03.039Z
12105,11453,3,2025-11-25T18:28:03.039Z
12106,11454,3,2025-11-25T18:28:03.039Z
12107,11455,3,2025-11-25T18:28:03.039Z
12109,11456,2,2025-11-25T18:28:03.039Z
12112,11457,2,2025-11-25T18:28:03.039Z
12113,11458,3,2025-11-25T18:28:03.039Z
12114,11459,3,2025-11-25T18:28:03.039Z
12115,11460,4,2025-11-25T18:28:03.039Z
12117,11461,4,2025-11-25T18:28:03.039Z
12118,11462,3,2025-11-25T18:28:03.039Z
12119,11463,2,2025-11-25T18:28:03.039Z
12120,11464,3,2025-11-25T18:28:03.039Z
12121,11465,5,2025-11-25T18:28:03.039Z
12122,11466,3,2025-11-25T18:28:03.039Z
12123,11467,3,2025-11-25T18:28:03.039Z
12124,11468,2,2025-11-25T18:28:03.039Z
12126,11469,2,2025-11-25T18:28:03.039Z
12127,11470,2,2025-11-25T18:28:03.039Z
12128,11471,3,2025-11-25T18:28:03.039Z
12129,11472,2,2025-11-25T18:28:03.039Z
12130,11473,3,2025-11-25T18:28:03.039Z
12131,11474,4,2025-11-25T18:28:03.039Z
12132,11475,4,2025-11-25T18:28:03.039Z
12133,11476,2,2025-11-25T18:28:03.039Z
12134,11477,2,2025-11-25T18:28:03.039Z
12135,11478,4,2025-11-25T18:28:03.039Z
12136,11479,3,2025-11-25T18:28:03.039Z
12137,11480,3,2025-11-25T18:28:03.039Z
12138,11481,3,2025-11-25T18:28:03.039Z
12140,11482,3,2025-11-25T18:28:03.039Z
12142,11483,3,2025-11-25T18:28:03.039Z
12143,11484,4,2025-11-25T18:28:03.039Z
12144,11485,2,2025-11-25T18:28:03.039Z
12145,11486,3,2025-11-25T18:28:03.039Z
12147,11487,3,2025-11-25T18:28:03.039Z
12148,11488,3,2025-11-25T18:28:03.039Z
12149,11489,2,2025-11-25T18:28:03.039Z
12150,11490,3,2025-11-25T18:28:03.039Z
12151,11491,2,2025-11-25T18:28:03.039Z
12152,11492,3,2025-11-25T18:28:03.039Z
12153,11493,2,2025-11-25T18:28:03.039Z
12154,11494,2,2025-11-25T18:28:03.039Z
12155,11495,5,2025-11-25T18:28:03.039Z
12157,11496,2,2025-11-25T18:28:03.039Z
12158,11497,2,2025-11-25T18:28:03.039Z
12159,11498,2,2025-11-25T18:28:03.039Z
12160,11499,3,2025-11-25T18:28:03.039Z
12161,11500,4,2025-11-25T18:28:03.039Z
12162,11501,4,2025-11-25T18:28:03.039Z
