id_chamado,id_cliente,hora_abertura_chamado,hora_inicio_atendimento,hora_finalizacao_atendimento,tempo_espera_seg,tempo_atendimento_seg,tempo_total_seg,hora_da_ingestao_silver
18801,66655251225,,,,,,,2025-11-24T16:37:21.909Z
19073,67689824808,,,,,,,2025-11-24T16:37:21.909Z
19401,68509733523,,,,,,,2025-11-24T16:37:21.909Z
19905,69896523610,,,,,,,2025-11-24T16:37:21.909Z
24793,84555027600,,,,,,,2025-11-24T16:37:21.909Z
25027,85183225908,,,,,,,2025-11-24T16:37:21.909Z
25943,88011588123,,,,,,,2025-11-24T16:37:21.909Z
27827,93676675963,,,,,,,2025-11-24T16:37:21.909Z
28468,95449149066,,,,,,,2025-11-24T16:37:21.909Z
28690,96160978266,,,,,,,2025-11-24T16:37:21.909Z
2710,18460612938,,,,,,,2025-11-24T16:37:21.909Z
4404,23685879005,,,,,,,2025-11-24T16:37:21.909Z
4851,25032105679,,,,,,,2025-11-24T16:37:21.909Z
6402,29703946344,,,,,,,2025-11-24T16:37:21.909Z
6444,29834962569,,,,,,,2025-11-24T16:37:21.909Z
6993,31414521786,,,,,,,2025-11-24T16:37:21.909Z
8344,35381702973,,,,,,,2025-11-24T16:37:21.909Z
11102,43757269007,,,,,,,2025-11-24T16:37:21.909Z
12623,48230498321,,,,,,,2025-11-24T16:37:21.909Z
13237,50005017974,,,,,,,2025-11-24T16:37:21.909Z
13662,51387112230,,,,,,,2025-11-24T16:37:21.909Z
14689,54656210942,,,,,,,2025-11-24T16:37:21.909Z
16917,61105496733,,,,,,,2025-11-24T16:37:21.909Z
18215,65015663354,,,,,,,2025-11-24T16:37:21.909Z
20561,71738852627,,,,,,,2025-11-24T16:37:21.909Z
20773,72414162709,,,,,,,2025-11-24T16:37:21.909Z
21203,73944627443,,,,,,,2025-11-24T16:37:21.909Z
23213,79998054452,,,,,,,2025-11-24T16:37:21.909Z
25452,86502691553,,,,,,,2025-11-24T16:37:21.909Z
27679,93206360445,,,,,,,2025-11-24T16:37:21.909Z
27847,93709682235,,,,,,,2025-11-24T16:37:21.909Z
29207,97551796786,,,,,,,2025-11-24T16:37:21.909Z
29858,99569727928,,,,,,,2025-11-24T16:37:21.909Z
29969,99880284487,,,,,,,2025-11-24T16:37:21.909Z
600,11915269106,,,,,,,2025-11-24T16:37:21.909Z
1412,14458351890,,,,,,,2025-11-24T16:37:21.909Z
2046,16314968412,,,,,,,2025-11-24T16:37:21.909Z
2762,18570275186,,,,,,,2025-11-24T16:37:21.909Z
4996,25483367981,,,,,,,2025-11-24T16:37:21.909Z
5218,26083391066,,,,,,,2025-11-24T16:37:21.909Z
6184,29124043545,,,,,,,2025-11-24T16:37:21.909Z
6349,29604703661,,,,,,,2025-11-24T16:37:21.909Z
7261,32227124399,,,,,,,2025-11-24T16:37:21.909Z
8263,35231641597,,,,,,,2025-11-24T16:37:21.909Z
8362,35421640195,,,,,,,2025-11-24T16:37:21.909Z
10684,42542006439,,,,,,,2025-11-24T16:37:21.909Z
12892,48997832976,,,,,,,2025-11-24T16:37:21.909Z
16621,60350501801,,,,,,,2025-11-24T16:37:21.909Z
16916,61070152693,,,,,,,2025-11-24T16:37:21.909Z
17187,61966816668,,,,,,,2025-11-24T16:37:21.909Z
17952,64192533623,,,,,,,2025-11-24T16:37:21.909Z
18810,66678841697,,,,,,,2025-11-24T16:37:21.909Z
19827,69743147320,,,,,,,2025-11-24T16:37:21.909Z
20218,70676131381,,,,,,,2025-11-24T16:37:21.909Z
20671,72108654889,,,,,,,2025-11-24T16:37:21.909Z
21243,74081359675,,,,,,,2025-11-24T16:37:21.909Z
23877,82018584480,,,,,,,2025-11-24T16:37:21.909Z
23935,82219907258,,,,,,,2025-11-24T16:37:21.909Z
25993,88170474901,,,,,,,2025-11-24T16:37:21.909Z
27450,92610200063,,,,,,,2025-11-24T16:37:21.909Z
28397,95312539209,,,,,,,2025-11-24T16:37:21.909Z
28497,95543645270,,,,,,,2025-11-24T16:37:21.909Z
29064,97035559341,,,,,,,2025-11-24T16:37:21.909Z
206,10672110879,,,,,,,2025-11-24T16:37:21.909Z
1782,15455697120,,,,,,,2025-11-24T16:37:21.909Z
2196,16784979053,,,,,,,2025-11-24T16:37:21.909Z
3134,19624114705,,,,,,,2025-11-24T16:37:21.909Z
3472,20628842982,,,,,,,2025-11-24T16:37:21.909Z
4746,24793703509,,,,,,,2025-11-24T16:37:21.909Z
8544,35962565650,,,,,,,2025-11-24T16:37:21.909Z
9436,38716606721,,,,,,,2025-11-24T16:37:21.909Z
10283,41269926266,,,,,,,2025-11-24T16:37:21.909Z
12908,49058868818,,,,,,,2025-11-24T16:37:21.909Z
13251,50064270258,,,,,,,2025-11-24T16:37:21.909Z
14669,54623553013,,,,,,,2025-11-24T16:37:21.909Z
15306,56458373831,,,,,,,2025-11-24T16:37:21.909Z
15615,57393315364,,,,,,,2025-11-24T16:37:21.909Z
17058,61546145292,,,,,,,2025-11-24T16:37:21.909Z
17501,62918535791,,,,,,,2025-11-24T16:37:21.909Z
19357,68396142060,,,,,,,2025-11-24T16:37:21.909Z
22841,78985057958,,,,,,,2025-11-24T16:37:21.909Z
23315,80311929250,,,,,,,2025-11-24T16:37:21.909Z
25935,87987730538,,,,,,,2025-11-24T16:37:21.909Z
25952,88061321775,,,,,,,2025-11-24T16:37:21.909Z
26023,88242516088,,,,,,,2025-11-24T16:37:21.909Z
27290,92066091815,,,,,,,2025-11-24T16:37:21.909Z
27533,92804954801,,,,,,,2025-11-24T16:37:21.909Z
27607,92949392282,,,,,,,2025-11-24T16:37:21.909Z
28719,96239102855,,,,,,,2025-11-24T16:37:21.909Z
29226,97630977925,,,,,,,2025-11-24T16:37:21.909Z
29681,98938948899,,,,,,,2025-11-24T16:37:21.909Z
2229,16883596802,,,,,,,2025-11-24T16:37:21.909Z
3465,20600838092,,,,,,,2025-11-24T16:37:21.909Z
4670,24537975115,,,,,,,2025-11-24T16:37:21.909Z
4708,24638986146,,,,,,,2025-11-24T16:37:21.909Z
7295,32334985184,,,,,,,2025-11-24T16:37:21.909Z
7894,34105125861,,,,,,,2025-11-24T16:37:21.909Z
8939,37145580933,,,,,,,2025-11-24T16:37:21.909Z
9199,38001680257,,,,,,,2025-11-24T16:37:21.909Z
9400,38576763029,,,,,,,2025-11-24T16:37:21.909Z
10181,40898657362,,,,,,,2025-11-24T16:37:21.909Z
10988,43400921617,,,,,,,2025-11-24T16:37:21.909Z
11246,44230857145,,,,,,,2025-11-24T16:37:21.909Z
12302,47226548946,,,,,,,2025-11-24T16:37:21.909Z
12336,47383471083,,,,,,,2025-11-24T16:37:21.909Z
13798,51782893109,,,,,,,2025-11-24T16:37:21.909Z
14504,54115837107,,,,,,,2025-11-24T16:37:21.909Z
14925,55383633210,,,,,,,2025-11-24T16:37:21.909Z
16725,60594336170,,,,,,,2025-11-24T16:37:21.909Z
16903,61042359224,,,,,,,2025-11-24T16:37:21.909Z
19460,68740541002,,,,,,,2025-11-24T16:37:21.909Z
21609,75279280825,,,,,,,2025-11-24T16:37:21.909Z
22176,76911822333,,,,,,,2025-11-24T16:37:21.909Z
22597,78182896519,,,,,,,2025-11-24T16:37:21.909Z
24250,83169606347,,,,,,,2025-11-24T16:37:21.909Z
24417,83514808539,,,,,,,2025-11-24T16:37:21.909Z
26121,88515885192,,,,,,,2025-11-24T16:37:21.909Z
26630,89982257033,,,,,,,2025-11-24T16:37:21.909Z
27943,93995537141,,,,,,,2025-11-24T16:37:21.909Z
29491,98382414346,,,,,,,2025-11-24T16:37:21.909Z
29795,99371855726,,,,,,,2025-11-24T16:37:21.909Z
1707,15206965106,,,,,,,2025-11-24T16:37:21.909Z
3417,20412328789,,,,,,,2025-11-24T16:37:21.909Z
4004,22274824076,,,,,,,2025-11-24T16:37:21.909Z
4123,22748270640,,,,,,,2025-11-24T16:37:21.909Z
8228,35144360512,,,,,,,2025-11-24T16:37:21.909Z
8517,35888576477,,,,,,,2025-11-24T16:37:21.909Z
8920,37110660291,,,,,,,2025-11-24T16:37:21.909Z
9499,38901622989,,,,,,,2025-11-24T16:37:21.909Z
10819,42877138304,,,,,,,2025-11-24T16:37:21.909Z
11350,44578746998,,,,,,,2025-11-24T16:37:21.909Z
11964,46333171352,,,,,,,2025-11-24T16:37:21.909Z
12408,47604519991,,,,,,,2025-11-24T16:37:21.909Z
14116,52809543209,,,,,,,2025-11-24T16:37:21.909Z
14228,53243569088,,,,,,,2025-11-24T16:37:21.909Z
15439,56875394907,,,,,,,2025-11-24T16:37:21.909Z
15483,56967159691,,,,,,,2025-11-24T16:37:21.909Z
15874,58091005660,,,,,,,2025-11-24T16:37:21.909Z
16072,58597972501,,,,,,,2025-11-24T16:37:21.909Z
18506,65775170531,,,,,,,2025-11-24T16:37:21.909Z
18729,66477531947,,,,,,,2025-11-24T16:37:21.909Z
18740,66499565287,,,,,,,2025-11-24T16:37:21.909Z
19764,69553612756,,,,,,,2025-11-24T16:37:21.909Z
20166,70528354901,,,,,,,2025-11-24T16:37:21.909Z
20455,71338765816,,,,,,,2025-11-24T16:37:21.909Z
21906,76163146745,,,,,,,2025-11-24T16:37:21.909Z
22536,77969112943,,,,,,,2025-11-24T16:37:21.909Z
22713,78521543010,,,,,,,2025-11-24T16:37:21.909Z
23172,79884862519,,,,,,,2025-11-24T16:37:21.909Z
24662,84206162094,,,,,,,2025-11-24T16:37:21.909Z
26042,88279367296,,,,,,,2025-11-24T16:37:21.909Z
26379,89368881112,,,,,,,2025-11-24T16:37:21.909Z
27328,92178834911,,,,,,,2025-11-24T16:37:21.909Z
27814,93642234299,,,,,,,2025-11-24T16:37:21.909Z
28228,94834422435,,,,,,,2025-11-24T16:37:21.909Z
28551,95757837104,,,,,,,2025-11-24T16:37:21.909Z
29453,98250330228,,,,,,,2025-11-24T16:37:21.909Z
552,11788817507,,,,,,,2025-11-24T16:37:21.909Z
1136,13512281410,,,,,,,2025-11-24T16:37:21.909Z
1818,15565939497,,,,,,,2025-11-24T16:37:21.909Z
3076,19484538405,,,,,,,2025-11-24T16:37:21.909Z
3751,21476462639,,,,,,,2025-11-24T16:37:21.909Z
3839,21736776974,,,,,,,2025-11-24T16:37:21.909Z
4462,23856302226,,,,,,,2025-11-24T16:37:21.909Z
5071,25637965057,,,,,,,2025-11-24T16:37:21.909Z
7538,33144450443,,,,,,,2025-11-24T16:37:21.909Z
8024,34404850918,,,,,,,2025-11-24T16:37:21.909Z
8261,35231641597,,,,,,,2025-11-24T16:37:21.909Z
8577,36056120690,,,,,,,2025-11-24T16:37:21.909Z
11004,43460057278,,,,,,,2025-11-24T16:37:21.909Z
11540,45127113647,,,,,,,2025-11-24T16:37:21.909Z
13173,49825808274,,,,,,,2025-11-24T16:37:21.909Z
14173,53038447908,,,,,,,2025-11-24T16:37:21.909Z
15112,55952955954,,,,,,,2025-11-24T16:37:21.909Z
15539,57130571559,,,,,,,2025-11-24T16:37:21.909Z
15604,57342865386,,,,,,,2025-11-24T16:37:21.909Z
18580,66107915517,,,,,,,2025-11-24T16:37:21.909Z
19009,67529078540,,,,,,,2025-11-24T16:37:21.909Z
20387,71162167484,,,,,,,2025-11-24T16:37:21.909Z
21185,73888313440,,,,,,,2025-11-24T16:37:21.909Z
21455,74766589926,,,,,,,2025-11-24T16:37:21.909Z
21756,75656582037,,,,,,,2025-11-24T16:37:21.909Z
22997,79460173949,,,,,,,2025-11-24T16:37:21.909Z
25716,87297921836,,,,,,,2025-11-24T16:37:21.909Z
631,12021618326,,,,,,,2025-11-24T16:37:21.909Z
2460,17608902309,,,,,,,2025-11-24T16:37:21.909Z
2858,18796861103,,,,,,,2025-11-24T16:37:21.909Z
3491,20671256402,,,,,,,2025-11-24T16:37:21.909Z
3852,21793665692,,,,,,,2025-11-24T16:37:21.909Z
4301,23374819701,,,,,,,2025-11-24T16:37:21.909Z
5210,26061637096,,,,,,,2025-11-24T16:37:21.909Z
7440,32829414061,,,,,,,2025-11-24T16:37:21.909Z
7895,34105125861,,,,,,,2025-11-24T16:37:21.909Z
8439,35650287543,,,,,,,2025-11-24T16:37:21.909Z
8895,37030565812,,,,,,,2025-11-24T16:37:21.909Z
10011,40392745453,,,,,,,2025-11-24T16:37:21.909Z
10265,41170266847,,,,,,,2025-11-24T16:37:21.909Z
12215,46966162221,,,,,,,2025-11-24T16:37:21.909Z
12932,49128200857,,,,,,,2025-11-24T16:37:21.909Z
15137,56024959794,,,,,,,2025-11-24T16:37:21.909Z
16641,60399477499,,,,,,,2025-11-24T16:37:21.909Z
17046,61506010791,,,,,,,2025-11-24T16:37:21.909Z
18478,65736918651,,,,,,,2025-11-24T16:37:21.909Z
19756,69517028437,,,,,,,2025-11-24T16:37:21.909Z
22617,78248563320,,,,,,,2025-11-24T16:37:21.909Z
23255,80138282881,,,,,,,2025-11-24T16:37:21.909Z
25624,87036838697,,,,,,,2025-11-24T16:37:21.909Z
27097,91482834302,,,,,,,2025-11-24T16:37:21.909Z
27412,92497609287,,,,,,,2025-11-24T16:37:21.909Z
29662,98862350470,,,,,,,2025-11-24T16:37:21.909Z
29865,99582935944,,,,,,,2025-11-24T16:37:21.909Z
603,11924649262,,,,,,,2025-11-24T16:37:21.909Z
744,12269917486,,,,,,,2025-11-24T16:37:21.909Z
2895,18937304732,,,,,,,2025-11-24T16:37:21.909Z
3187,19751668132,,,,,,,2025-11-24T16:37:21.909Z
3524,20743538550,,,,,,,2025-11-24T16:37:21.909Z
4187,22968255919,,,,,,,2025-11-24T16:37:21.909Z
4259,23231039236,,,,,,,2025-11-24T16:37:21.909Z
4442,23778497302,,,,,,,2025-11-24T16:37:21.909Z
5403,26551638936,,,,,,,2025-11-24T16:37:21.909Z
5798,27723766216,,,,,,,2025-11-24T16:37:21.909Z
5830,27871261246,,,,,,,2025-11-24T16:37:21.909Z
5900,28155570814,,,,,,,2025-11-24T16:37:21.909Z
8054,34588421909,,,,,,,2025-11-24T16:37:21.909Z
8840,36887637017,,,,,,,2025-11-24T16:37:21.909Z
9572,39111410241,,,,,,,2025-11-24T16:37:21.909Z
9634,39308663513,,,,,,,2025-11-24T16:37:21.909Z
10393,41565398897,,,,,,,2025-11-24T16:37:21.909Z
10646,42386572734,,,,,,,2025-11-24T16:37:21.909Z
10683,42534956919,,,,,,,2025-11-24T16:37:21.909Z
11025,43535630182,,,,,,,2025-11-24T16:37:21.909Z
12117,46705661181,,,,,,,2025-11-24T16:37:21.909Z
12469,47748899743,,,,,,,2025-11-24T16:37:21.909Z
12560,48025615189,,,,,,,2025-11-24T16:37:21.909Z
16984,61342491697,,,,,,,2025-11-24T16:37:21.909Z
17254,62135917865,,,,,,,2025-11-24T16:37:21.909Z
18819,66718943245,,,,,,,2025-11-24T16:37:21.909Z
19131,67824125289,,,,,,,2025-11-24T16:37:21.909Z
19391,68496372577,,,,,,,2025-11-24T16:37:21.909Z
19591,69086558782,,,,,,,2025-11-24T16:37:21.909Z
20869,72702019746,,,,,,,2025-11-24T16:37:21.909Z
21034,73266181193,,,,,,,2025-11-24T16:37:21.909Z
21213,73976116821,,,,,,,2025-11-24T16:37:21.909Z
21838,75896384472,,,,,,,2025-11-24T16:37:21.909Z
23457,80833043537,,,,,,,2025-11-24T16:37:21.909Z
23853,81974797388,,,,,,,2025-11-24T16:37:21.909Z
25130,85499216664,,,,,,,2025-11-24T16:37:21.909Z
25574,86861721595,,,,,,,2025-11-24T16:37:21.909Z
25853,87658037273,,,,,,,2025-11-24T16:37:21.909Z
26140,88610715173,,,,,,,2025-11-24T16:37:21.909Z
27389,92376466157,,,,,,,2025-11-24T16:37:21.909Z
27853,93741499573,,,,,,,2025-11-24T16:37:21.909Z
28128,94502826879,,,,,,,2025-11-24T16:37:21.909Z
1104,13401586854,,,,,,,2025-11-24T16:37:21.909Z
2052,16320691809,,,,,,,2025-11-24T16:37:21.909Z
4326,23472734453,,,,,,,2025-11-24T16:37:21.909Z
5239,26131588966,,,,,,,2025-11-24T16:37:21.909Z
8942,37145580933,,,,,,,2025-11-24T16:37:21.909Z
10232,41059620775,,,,,,,2025-11-24T16:37:21.909Z
10336,41446125671,,,,,,,2025-11-24T16:37:21.909Z
10524,42027888031,,,,,,,2025-11-24T16:37:21.909Z
11396,44696727875,,,,,,,2025-11-24T16:37:21.909Z
12077,46609690532,,,,,,,2025-11-24T16:37:21.909Z
15033,55760454891,,,,,,,2025-11-24T16:37:21.909Z
16313,59278460527,,,,,,,2025-11-24T16:37:21.909Z
17577,63134036137,,,,,,,2025-11-24T16:37:21.909Z
17685,63471915284,,,,,,,2025-11-24T16:37:21.909Z
17865,63946625531,,,,,,,2025-11-24T16:37:21.909Z
20302,70944873856,,,,,,,2025-11-24T16:37:21.909Z
21029,73245547875,,,,,,,2025-11-24T16:37:21.909Z
21260,74163123202,,,,,,,2025-11-24T16:37:21.909Z
22707,78503869751,,,,,,,2025-11-24T16:37:21.909Z
23033,79603910141,,,,,,,2025-11-24T16:37:21.909Z
23157,79872350555,,,,,,,2025-11-24T16:37:21.909Z
23306,80296529060,,,,,,,2025-11-24T16:37:21.909Z
24394,83462281519,,,,,,,2025-11-24T16:37:21.909Z
25393,86348052790,,,,,,,2025-11-24T16:37:21.909Z
28330,95115970168,,,,,,,2025-11-24T16:37:21.909Z
1404,14418402914,,,,,,,2025-11-24T16:37:21.909Z
2119,16510608332,,,,,,,2025-11-24T16:37:21.909Z
3538,20811324360,,,,,,,2025-11-24T16:37:21.909Z
4159,22881793718,,,,,,,2025-11-24T16:37:21.909Z
5700,27438019559,,,,,,,2025-11-24T16:37:21.909Z
8536,35951670591,,,,,,,2025-11-24T16:37:21.909Z
9110,37686075378,,,,,,,2025-11-24T16:37:21.909Z
10708,42588944415,,,,,,,2025-11-24T16:37:21.909Z
12072,46591493680,,,,,,,2025-11-24T16:37:21.909Z
13768,51686036271,,,,,,,2025-11-24T16:37:21.909Z
14421,53815504529,,,,,,,2025-11-24T16:37:21.909Z
14441,53932938655,,,,,,,2025-11-24T16:37:21.909Z
15932,58268619841,,,,,,,2025-11-24T16:37:21.909Z
17464,62817953358,,,,,,,2025-11-24T16:37:21.909Z
18638,66230348708,,,,,,,2025-11-24T16:37:21.909Z
18868,66916305359,,,,,,,2025-11-24T16:37:21.909Z
18908,67104552037,,,,,,,2025-11-24T16:37:21.909Z
19656,69227156495,,,,,,,2025-11-24T16:37:21.909Z
20230,70734949754,,,,,,,2025-11-24T16:37:21.909Z
21235,74065209575,,,,,,,2025-11-24T16:37:21.909Z
22415,77555091222,,,,,,,2025-11-24T16:37:21.909Z
22708,78507263859,,,,,,,2025-11-24T16:37:21.909Z
22899,79177855452,,,,,,,2025-11-24T16:37:21.909Z
24844,84664985632,,,,,,,2025-11-24T16:37:21.909Z
25069,85340883225,,,,,,,2025-11-24T16:37:21.909Z
25536,86724733860,,,,,,,2025-11-24T16:37:21.909Z
26058,88340486066,,,,,,,2025-11-24T16:37:21.909Z
27520,92792394898,,,,,,,2025-11-24T16:37:21.909Z
27944,93997286410,,,,,,,2025-11-24T16:37:21.909Z
28247,94900861616,,,,,,,2025-11-24T16:37:21.909Z
29033,97002753677,,,,,,,2025-11-24T16:37:21.909Z
29099,97092299436,,,,,,,2025-11-24T16:37:21.909Z
29128,97198337056,,,,,,,2025-11-24T16:37:21.909Z
29578,98674232088,,,,,,,2025-11-24T16:37:21.909Z
29890,99661102152,,,,,,,2025-11-24T16:37:21.909Z
2270,17022987361,,,,,,,2025-11-24T16:37:21.909Z
2382,17310428373,,,,,,,2025-11-24T16:37:21.909Z
2649,18250098372,,,,,,,2025-11-24T16:37:21.909Z
7015,31448193272,,,,,,,2025-11-24T16:37:21.909Z
9908,39994398023,,,,,,,2025-11-24T16:37:21.909Z
10463,41798982689,,,,,,,2025-11-24T16:37:21.909Z
10513,41995390606,,,,,,,2025-11-24T16:37:21.909Z
10601,42258303367,,,,,,,2025-11-24T16:37:21.909Z
12726,48577336403,,,,,,,2025-11-24T16:37:21.909Z
13082,49574356333,,,,,,,2025-11-24T16:37:21.909Z
13179,49842596798,,,,,,,2025-11-24T16:37:21.909Z
15254,56280502554,,,,,,,2025-11-24T16:37:21.909Z
15620,57417428530,,,,,,,2025-11-24T16:37:21.909Z
17922,64110899061,,,,,,,2025-11-24T16:37:21.909Z
18279,65175102743,,,,,,,2025-11-24T16:37:21.909Z
18299,65253779562,,,,,,,2025-11-24T16:37:21.909Z
19887,69869293318,,,,,,,2025-11-24T16:37:21.909Z
21159,73764502307,,,,,,,2025-11-24T16:37:21.909Z
21218,74019049920,,,,,,,2025-11-24T16:37:21.909Z
21256,74143875966,,,,,,,2025-11-24T16:37:21.909Z
22130,76771646661,,,,,,,2025-11-24T16:37:21.909Z
23686,81506602754,,,,,,,2025-11-24T16:37:21.909Z
25837,87600917862,,,,,,,2025-11-24T16:37:21.909Z
27546,92815446357,,,,,,,2025-11-24T16:37:21.909Z
28474,95468238757,,,,,,,2025-11-24T16:37:21.909Z
28509,95575319667,,,,,,,2025-11-24T16:37:21.909Z
28779,96358300181,,,,,,,2025-11-24T16:37:21.909Z
28887,96617732711,,,,,,,2025-11-24T16:37:21.909Z
2682,18401427307,,,,,,,2025-11-24T16:37:21.909Z
3505,20703566506,,,,,,,2025-11-24T16:37:21.909Z
3989,22254330876,,,,,,,2025-11-24T16:37:21.909Z
5733,27563122970,,,,,,,2025-11-24T16:37:21.909Z
6113,28894199109,,,,,,,2025-11-24T16:37:21.909Z
6138,28943357664,,,,,,,2025-11-24T16:37:21.909Z
6796,30818716278,,,,,,,2025-11-24T16:37:21.909Z
7419,32731894648,,,,,,,2025-11-24T16:37:21.909Z
10225,41043044498,,,,,,,2025-11-24T16:37:21.909Z
10356,41490957614,,,,,,,2025-11-24T16:37:21.909Z
12087,46644527626,,,,,,,2025-11-24T16:37:21.909Z
12368,47524054845,,,,,,,2025-11-24T16:37:21.909Z
12370,47524054845,,,,,,,2025-11-24T16:37:21.909Z
13203,49942825374,,,,,,,2025-11-24T16:37:21.909Z
13761,51677060943,,,,,,,2025-11-24T16:37:21.909Z
17088,61635916171,,,,,,,2025-11-24T16:37:21.909Z
17660,63403582225,,,,,,,2025-11-24T16:37:21.909Z
19128,67812244953,,,,,,,2025-11-24T16:37:21.909Z
19746,69504807208,,,,,,,2025-11-24T16:37:21.909Z
19804,69685168578,,,,,,,2025-11-24T16:37:21.909Z
20753,72333604630,,,,,,,2025-11-24T16:37:21.909Z
20870,72702019746,,,,,,,2025-11-24T16:37:21.909Z
21312,74332888379,,,,,,,2025-11-24T16:37:21.909Z
22229,77022585719,,,,,,,2025-11-24T16:37:21.909Z
22325,77344335634,,,,,,,2025-11-24T16:37:21.909Z
22871,79114789654,,,,,,,2025-11-24T16:37:21.909Z
23581,81179945916,,,,,,,2025-11-24T16:37:21.909Z
24017,82466519054,,,,,,,2025-11-24T16:37:21.909Z
24182,82914565767,,,,,,,2025-11-24T16:37:21.909Z
25810,87553245145,,,,,,,2025-11-24T16:37:21.909Z
26440,89532103916,,,,,,,2025-11-24T16:37:21.909Z
26825,90522133149,,,,,,,2025-11-24T16:37:21.909Z
26885,90701300193,,,,,,,2025-11-24T16:37:21.909Z
27251,91957873189,,,,,,,2025-11-24T16:37:21.909Z
27253,91957873189,,,,,,,2025-11-24T16:37:21.909Z
28602,95917902935,,,,,,,2025-11-24T16:37:21.909Z
28972,96800296334,,,,,,,2025-11-24T16:37:21.909Z
29663,98862809557,,,,,,,2025-11-24T16:37:21.909Z
458,11501907602,,,,,,,2025-11-24T16:37:21.909Z
3727,21428307590,,,,,,,2025-11-24T16:37:21.909Z
4947,25313292150,,,,,,,2025-11-24T16:37:21.909Z
5126,25853162178,,,,,,,2025-11-24T16:37:21.909Z
5565,26985885193,,,,,,,2025-11-24T16:37:21.909Z
8521,35913688127,,,,,,,2025-11-24T16:37:21.909Z
8985,37328812341,,,,,,,2025-11-24T16:37:21.909Z
9576,39136018738,,,,,,,2025-11-24T16:37:21.909Z
10795,42836696987,,,,,,,2025-11-24T16:37:21.909Z
11029,43535630182,,,,,,,2025-11-24T16:37:21.909Z
11608,45318360675,,,,,,,2025-11-24T16:37:21.909Z
12225,46990836775,,,,,,,2025-11-24T16:37:21.909Z
15261,56309044577,,,,,,,2025-11-24T16:37:21.909Z
15558,57179963025,,,,,,,2025-11-24T16:37:21.909Z
15814,57918692420,,,,,,,2025-11-24T16:37:21.909Z
16601,60253940790,,,,,,,2025-11-24T16:37:21.909Z
16757,60653025742,,,,,,,2025-11-24T16:37:21.909Z
17424,62702291621,,,,,,,2025-11-24T16:37:21.909Z
18379,65480534779,,,,,,,2025-11-24T16:37:21.909Z
19062,67653724882,,,,,,,2025-11-24T16:37:21.909Z
21274,74227924517,,,,,,,2025-11-24T16:37:21.909Z
22928,79268090361,,,,,,,2025-11-24T16:37:21.909Z
24964,85064979708,,,,,,,2025-11-24T16:37:21.909Z
26988,91054214403,,,,,,,2025-11-24T16:37:21.909Z
28642,96034572302,,,,,,,2025-11-24T16:37:21.909Z
29311,97883359729,,,,,,,2025-11-24T16:37:21.909Z
29899,99689451107,,,,,,,2025-11-24T16:37:21.909Z
983,13010613778,,,,,,,2025-11-24T16:37:21.909Z
1455,14510540520,,,,,,,2025-11-24T16:37:21.909Z
1619,15055328685,,,,,,,2025-11-24T16:37:21.909Z
1724,15277306253,,,,,,,2025-11-24T16:37:21.909Z
1874,15748904346,,,,,,,2025-11-24T16:37:21.909Z
1956,16012267530,,,,,,,2025-11-24T16:37:21.909Z
4226,23092972392,,,,,,,2025-11-24T16:37:21.909Z
4584,24228278541,,,,,,,2025-11-24T16:37:21.909Z
4988,25436025730,,,,,,,2025-11-24T16:37:21.909Z
5199,26025868011,,,,,,,2025-11-24T16:37:21.909Z
8048,34545626332,,,,,,,2025-11-24T16:37:21.909Z
8891,37012839070,,,,,,,2025-11-24T16:37:21.909Z
9729,39525824277,,,,,,,2025-11-24T16:37:21.909Z
11934,46220457369,,,,,,,2025-11-24T16:37:21.909Z
12182,46862181600,,,,,,,2025-11-24T16:37:21.909Z
12243,47051427755,,,,,,,2025-11-24T16:37:21.909Z
12530,47950558528,,,,,,,2025-11-24T16:37:21.909Z
12713,48546548165,,,,,,,2025-11-24T16:37:21.909Z
15053,55848210854,,,,,,,2025-11-24T16:37:21.909Z
15348,56563818142,,,,,,,2025-11-24T16:37:21.909Z
15438,56875394907,,,,,,,2025-11-24T16:37:21.909Z
15957,58309351326,,,,,,,2025-11-24T16:37:21.909Z
16341,59383479717,,,,,,,2025-11-24T16:37:21.909Z
18780,66608477298,,,,,,,2025-11-24T16:37:21.909Z
19732,69450858359,,,,,,,2025-11-24T16:37:21.909Z
21023,73213896742,,,,,,,2025-11-24T16:37:21.909Z
21085,73449470239,,,,,,,2025-11-24T16:37:21.909Z
21258,74155159793,,,,,,,2025-11-24T16:37:21.909Z
21302,74264432268,,,,,,,2025-11-24T16:37:21.909Z
21494,74878617113,,,,,,,2025-11-24T16:37:21.909Z
23067,79694103382,,,,,,,2025-11-24T16:37:21.909Z
23713,81553297155,,,,,,,2025-11-24T16:37:21.909Z
24859,84706857099,,,,,,,2025-11-24T16:37:21.909Z
24896,84821834359,,,,,,,2025-11-24T16:37:21.909Z
25579,86867851330,,,,,,,2025-11-24T16:37:21.909Z
25588,86896440119,,,,,,,2025-11-24T16:37:21.909Z
25889,87778862395,,,,,,,2025-11-24T16:37:21.909Z
26410,89452757403,,,,,,,2025-11-24T16:37:21.909Z
26713,90199544842,,,,,,,2025-11-24T16:37:21.909Z
26949,90918770915,,,,,,,2025-11-24T16:37:21.909Z
28517,95595624146,,,,,,,2025-11-24T16:37:21.909Z
1298,14116520802,,,,,,,2025-11-24T16:37:21.909Z
