id_chamado,fk_tempo_abertura,fk_cliente,fk_motivo,fk_canal,fk_atendente,hora_inicio_atendimento,hora_finalizacao_atendimento,tempo_espera_seg,tempo_atendimento_seg,custo_atendimento,nota_atendimento,atendimento_resolvido
13249,2025032607,50047859691,6,ATENDIMENTO ESPECIALIZADO,13,2025-03-26T08:16:51.000Z,2025-03-26T09:03:00.000Z,1141,2769,1.62770685,2,Sim
13260,2025050422,50087525514,7,ATENDIMENTO ESPECIALIZADO,13,2025-05-04T23:02:28.000Z,2025-05-05T00:17:36.000Z,1047,4508,4.16102328,3,Não
13261,2025041220,50087525514,7,ATENDIMENTO ESPECIALIZADO,13,2025-04-12T21:04:57.000Z,2025-04-12T22:11:13.000Z,737,3976,4.72929391,3,Sim
13262,2025052113,50087525514,7,ATENDIMENTO ESPECIALIZADO,13,2025-05-21T13:38:15.000Z,2025-05-21T14:49:55.000Z,385,4300,4.14583225,3,Sim
13263,2025050217,50087525514,7,ATENDIMENTO ESPECIALIZADO,13,2025-05-02T18:00:53.000Z,2025-05-02T18:49:33.000Z,319,2920,0.32215238,3,Sim
13215,2025061011,49957024616,3,ATENDIMENTO INICIAL,10,2025-06-10T11:22:57.000Z,2025-06-10T12:22:48.000Z,324,3591,0.38702006,5,Não
13205,2025041615,49942825374,7,ATENDIMENTO ESPECIALIZADO,13,2025-04-16T15:36:46.000Z,2025-04-16T16:53:10.000Z,1087,4584,2.38469667,,Não
13224,2025061805,49981905762,3,ATENDIMENTO INICIAL,10,2025-06-18T05:02:41.000Z,2025-06-18T05:41:38.000Z,156,2337,0.32805150,2,Não
13228,2025060904,49987258570,7,ATENDIMENTO INICIAL,10,2025-06-09T04:17:47.000Z,2025-06-09T05:04:23.000Z,581,2796,1.76026418,3,Não
13236,2025050710,50002770358,10,ATENDIMENTO INICIAL,10,2025-05-07T10:15:22.000Z,2025-05-07T10:43:10.000Z,558,1668,0.46747279,3,Não
13238,2025021005,50005017974,6,ATENDIMENTO INICIAL,10,2025-02-10T05:35:11.000Z,2025-02-10T06:10:01.000Z,569,2090,0.35906047,3,Não
13243,2025011919,50031878832,11,ATENDIMENTO INICIAL,10,2025-01-19T20:05:25.000Z,2025-01-19T20:15:26.000Z,368,601,0.19911805,3,Sim
13248,2025050622,50047859691,6,ATENDIMENTO INICIAL,10,2025-05-06T23:04:59.000Z,2025-05-06T23:22:08.000Z,387,1029,0.58123300,3,Não
13253,2025052902,50069439753,5,ATENDIMENTO INICIAL,10,2025-05-29T02:10:25.000Z,2025-05-29T02:37:30.000Z,271,1625,1.19519358,4,Não
13256,2025040712,50073253730,9,ATENDIMENTO INICIAL,10,2025-04-07T12:26:37.000Z,2025-04-07T12:56:34.000Z,533,1797,1.31327947,3,Não
13259,2025011421,50087525514,7,ATENDIMENTO INICIAL,10,2025-01-14T21:56:56.000Z,2025-01-14T22:35:23.000Z,179,2307,0.22584440,3,Não
13204,2025062214,49942825374,7,ATENDIMENTO INICIAL,10,2025-06-22T14:48:06.000Z,2025-06-22T15:39:18.000Z,15,3072,1.56525649,,Não
24741,2025011915,84424262914,11,URA,,2025-01-19T15:21:34.000Z,2025-01-19T15:29:31.000Z,0,477,0.01881494,2,Sim
24743,2025011906,84428038642,11,URA,,2025-01-19T06:56:46.000Z,2025-01-19T07:00:39.000Z,0,233,0.04118085,,Não
24744,2025032916,84444985071,9,URA,,2025-03-29T16:33:42.000Z,2025-03-29T16:41:12.000Z,0,450,0.03790661,,Não
24747,2025062117,84448987779,5,URA,,2025-06-21T17:18:37.000Z,2025-06-21T17:27:30.000Z,0,533,0.04994504,3,Não
24751,2025040904,84457896661,10,URA,,2025-04-09T04:57:49.000Z,2025-04-09T05:05:58.000Z,0,489,0.07095270,4,Sim
24752,2025021613,84458133234,6,URA,,2025-02-16T13:12:15.000Z,2025-02-16T13:18:34.000Z,0,379,0.05080633,5,Não
24753,2025040800,84462935550,12,URA,,2025-04-08T00:59:42.000Z,2025-04-08T01:14:34.000Z,0,892,0.08381120,3,Sim
24754,2025010822,84486695909,5,URA,,2025-01-08T22:11:17.000Z,2025-01-08T22:13:56.000Z,0,159,0.02794091,2,Sim
13265,2025042609,50088025409,11,URA,,2025-04-26T09:50:37.000Z,2025-04-26T09:58:27.000Z,0,470,0.04131046,5,Não
13266,2025052002,50089389904,13,CHATBOT,,2025-05-20T02:26:47.000Z,2025-05-20T02:28:23.000Z,0,96,0.00500283,3,Não
13272,2025042000,50092392278,6,CHATBOT,,2025-04-20T00:13:03.000Z,2025-04-20T00:15:13.000Z,0,130,0.01756664,3,Não
13274,2025021805,50093997538,11,CHATBOT,,2025-02-18T05:50:24.000Z,2025-02-18T05:51:36.000Z,0,72,0.01081257,5,Sim
13284,2025021917,50133879122,5,CHATBOT,,2025-02-19T17:54:44.000Z,2025-02-19T17:56:30.000Z,0,106,0.00527269,2,Não
13285,2025011717,50134700208,7,CHATBOT,,2025-01-17T17:51:45.000Z,2025-01-17T17:53:04.000Z,0,79,0.00876916,4,Sim
13286,2025052119,50149755817,9,URA,,2025-05-21T19:48:52.000Z,2025-05-21T19:57:19.000Z,0,507,0.01880927,3,Não
24771,2025041014,84515692643,6,URA,,2025-04-10T14:56:23.000Z,2025-04-10T15:03:25.000Z,0,422,0.00952497,3,Não
24776,2025022021,84529849759,10,URA,,2025-02-20T21:49:58.000Z,2025-02-20T21:57:03.000Z,0,425,0.00354243,3,Não
24778,2025061518,84533578412,7,URA,,2025-06-15T18:04:41.000Z,2025-06-15T18:10:00.000Z,0,319,0.03632764,3,Não
24785,2025050915,84536293510,7,URA,,2025-05-09T15:13:28.000Z,2025-05-09T15:26:54.000Z,0,806,0.04058883,3,Sim
24796,2025040813,84563363002,10,URA,,2025-04-08T13:15:59.000Z,2025-04-08T13:25:59.000Z,0,600,0.05776879,2,Não
24802,2025020806,84586986933,4,URA,,2025-02-08T06:45:43.000Z,2025-02-08T06:49:36.000Z,0,233,0.04016662,2,Sim
24805,2025011013,84594721116,9,URA,,2025-01-10T13:27:17.000Z,2025-01-10T13:40:10.000Z,0,773,0.13367471,3,Sim
24806,2025062712,84599027212,6,URA,,2025-06-27T12:37:05.000Z,2025-06-27T12:41:47.000Z,0,282,0.02670050,2,Sim
24811,2025060115,84609736152,6,URA,,2025-06-01T15:04:14.000Z,2025-06-01T15:18:09.000Z,0,835,0.14170861,3,Não
24813,2025020518,84610541160,3,URA,,2025-02-05T18:35:03.000Z,2025-02-05T18:53:17.000Z,0,1094,0.18455739,3,Não
24814,2025040113,84614767329,7,URA,,2025-04-01T13:12:49.000Z,2025-04-01T13:23:29.000Z,0,640,0.03577437,2,Não
24815,2025030420,84615664223,6,URA,,2025-03-04T20:21:53.000Z,2025-03-04T20:30:50.000Z,0,537,0.07724523,2,Não
24818,2025040800,84617166564,5,URA,,2025-04-08T00:08:48.000Z,2025-04-08T00:11:39.000Z,0,171,0.03131097,5,Não
24819,2025041400,84623343214,5,URA,,2025-04-14T00:09:46.000Z,2025-04-14T00:18:29.000Z,0,523,0.02963019,2,Não
24820,2025021300,84623825924,6,URA,,2025-02-13T00:22:18.000Z,2025-02-13T00:30:01.000Z,0,463,0.05489665,2,Sim
24822,2025022205,84633655731,5,URA,,2025-02-22T05:05:48.000Z,2025-02-22T05:13:17.000Z,0,449,0.00393399,2,Não
13305,2025032103,50167777834,6,CHATBOT,,2025-03-21T03:42:07.000Z,2025-03-21T03:44:31.000Z,0,144,0.00934497,2,Sim
13306,2025042222,50181707446,7,URA,,2025-04-22T22:35:37.000Z,2025-04-22T22:52:48.000Z,0,1031,0.08719924,3,Não
13277,2025032211,50112917725,7,ATENDIMENTO ESPECIALIZADO,13,2025-03-22T11:23:37.000Z,2025-03-22T12:22:13.000Z,1039,3516,1.64460013,2,Não
13278,2025042014,50112917725,7,ATENDIMENTO ESPECIALIZADO,13,2025-04-20T15:09:12.000Z,2025-04-20T16:18:44.000Z,909,4172,3.53446042,2,Não
13279,2025061517,50112917725,7,ATENDIMENTO ESPECIALIZADO,13,2025-06-15T17:38:37.000Z,2025-06-15T18:04:37.000Z,691,1560,0.02919302,2,Sim
13280,2025062606,50112917725,7,ATENDIMENTO ESPECIALIZADO,13,2025-06-26T06:15:41.000Z,2025-06-26T07:16:17.000Z,927,3636,0.09096634,2,Sim
13290,2025031509,50151173474,3,ATENDIMENTO ESPECIALIZADO,13,2025-03-15T10:10:05.000Z,2025-03-15T11:24:01.000Z,1083,4436,4.62702153,4,Não
13300,2025020412,50167504576,8,ATENDIMENTO ESPECIALIZADO,13,2025-02-04T12:55:48.000Z,2025-02-04T13:19:22.000Z,669,1414,1.12273744,3,Não
13302,2025031706,50167504576,8,ATENDIMENTO ESPECIALIZADO,13,2025-03-17T06:15:06.000Z,2025-03-17T06:31:48.000Z,707,1002,0.84870157,3,Sim
13303,2025021312,50167504576,8,ATENDIMENTO ESPECIALIZADO,13,2025-02-13T12:23:59.000Z,2025-02-13T13:02:37.000Z,472,2318,2.30212008,2,Sim
13304,2025030517,50167504576,8,ATENDIMENTO ESPECIALIZADO,13,2025-03-05T17:09:00.000Z,2025-03-05T17:20:58.000Z,318,718,0.69742846,2,Sim
13308,2025052211,50181707446,7,ATENDIMENTO ESPECIALIZADO,13,2025-05-22T11:47:08.000Z,2025-05-22T12:58:36.000Z,956,4288,3.07740737,5,Sim
13309,2025062515,50181707446,7,ATENDIMENTO ESPECIALIZADO,13,2025-06-25T15:33:37.000Z,2025-06-25T16:51:05.000Z,764,4648,2.42301036,3,Sim
13310,2025031313,50181707446,7,ATENDIMENTO ESPECIALIZADO,13,2025-03-13T13:45:07.000Z,2025-03-13T14:52:19.000Z,1156,4032,2.88741949,2,Sim
13311,2025060102,50181707446,7,ATENDIMENTO ESPECIALIZADO,13,2025-06-01T02:22:07.000Z,2025-06-01T03:05:43.000Z,328,2616,1.23007454,3,Sim
13268,2025020404,50089389904,13,ATENDIMENTO INICIAL,10,2025-02-04T04:41:11.000Z,2025-02-04T04:55:02.000Z,132,831,0.25431334,3,Não
13264,2025042512,50087525514,7,ATENDIMENTO ESPECIALIZADO,13,2025-04-25T12:25:17.000Z,2025-04-25T13:04:53.000Z,380,2376,2.22307707,5,Sim
13269,2025051104,50089389904,13,ATENDIMENTO INICIAL,10,2025-05-11T04:04:54.000Z,2025-05-11T04:32:54.000Z,182,1680,0.88200526,4,Não
13270,2025050707,50089389904,13,ATENDIMENTO INICIAL,10,2025-05-07T07:53:08.000Z,2025-05-07T08:10:37.000Z,18,1049,0.11563318,2,Sim
13271,2025050412,50089389904,13,ATENDIMENTO INICIAL,10,2025-05-04T12:39:45.000Z,2025-05-04T12:59:34.000Z,285,1189,0.80955967,3,Sim
13273,2025051109,50092392278,6,ATENDIMENTO INICIAL,10,2025-05-11T09:32:25.000Z,2025-05-11T09:53:31.000Z,122,1266,0.38083029,3,Sim
13283,2025021205,50132438452,9,ATENDIMENTO INICIAL,10,2025-02-12T05:56:33.000Z,2025-02-12T06:15:33.000Z,579,1140,0.87622488,5,Não
13287,2025042515,50149755817,9,ATENDIMENTO INICIAL,10,2025-04-25T15:38:00.000Z,2025-04-25T16:30:24.000Z,149,3144,2.11835185,2,Sim
13289,2025030609,50151173474,3,ATENDIMENTO INICIAL,10,2025-03-06T09:05:10.000Z,2025-03-06T09:48:49.000Z,289,2619,1.82799915,3,Não
13296,2025061119,50167504576,8,ATENDIMENTO INICIAL,10,2025-06-11T19:58:20.000Z,2025-06-11T20:23:40.000Z,474,1520,0.66367770,3,Não
13297,2025051308,50167504576,8,ATENDIMENTO INICIAL,10,2025-05-13T08:19:29.000Z,2025-05-13T08:37:21.000Z,91,1072,0.80211970,2,Não
13298,2025032618,50167504576,8,ATENDIMENTO INICIAL,10,2025-03-26T18:21:00.000Z,2025-03-26T18:35:50.000Z,63,890,0.49221589,3,Não
13299,2025062110,50167504576,8,ATENDIMENTO INICIAL,10,2025-06-21T10:17:59.000Z,2025-06-21T10:44:41.000Z,126,1602,0.56754564,2,Não
13307,2025040323,50181707446,7,ATENDIMENTO INICIAL,10,2025-04-03T23:28:24.000Z,2025-04-03T23:58:33.000Z,563,1809,1.08981839,4,Não
13267,2025042610,50089389904,13,ATENDIMENTO INICIAL,10,2025-04-26T11:04:54.000Z,2025-04-26T11:27:21.000Z,429,1347,0.93617817,5,Não
13325,2025020912,50198334358,11,URA,,2025-02-09T12:45:57.000Z,2025-02-09T12:49:24.000Z,0,207,0.02002966,2,Sim
13326,2025031510,50203769744,5,CHATBOT,,2025-03-15T10:11:36.000Z,2025-03-15T10:12:13.000Z,0,37,0.00332410,2,Sim
13332,2025010106,50213929636,5,CHATBOT,,2025-01-01T06:14:27.000Z,2025-01-01T06:15:37.000Z,0,70,0.00301809,3,Não
13334,2025050606,50216277107,5,URA,,2025-05-06T06:34:46.000Z,2025-05-06T06:37:51.000Z,0,185,0.03142485,2,Não
13338,2025060321,50235525753,3,CHATBOT,,2025-06-03T21:42:39.000Z,2025-06-03T21:44:36.000Z,0,117,0.02000437,2,Sim
13341,2025020515,50247564736,7,CHATBOT,,2025-02-05T15:27:59.000Z,2025-02-05T15:30:26.000Z,0,147,0.02469625,3,Sim
13342,2025021703,50271409341,11,CHATBOT,,2025-02-17T03:33:34.000Z,2025-02-17T03:35:07.000Z,0,93,0.00536893,3,Não
13344,2025050409,50281119490,3,CHATBOT,,2025-05-04T09:08:41.000Z,2025-05-04T09:12:31.000Z,0,230,0.03624374,4,Não
13346,2025051519,50286427341,11,CHATBOT,,2025-05-15T19:48:56.000Z,2025-05-15T19:50:15.000Z,0,79,0.00663652,3,Sim
13348,2025012502,50308311301,9,URA,,2025-01-25T02:11:28.000Z,2025-01-25T02:20:21.000Z,0,533,0.09540030,5,Não
13351,2025050620,50312975928,11,URA,,2025-05-06T20:08:39.000Z,2025-05-06T20:17:43.000Z,0,544,0.10395589,2,Sim
24826,2025040123,84641016502,8,URA,,2025-04-01T23:23:20.000Z,2025-04-01T23:31:31.000Z,0,491,0.04217604,3,Sim
24827,2025061623,84642257447,10,URA,,2025-06-16T23:58:33.000Z,2025-06-17T00:03:14.000Z,0,281,0.03648855,3,Não
24828,2025062504,84643053695,9,URA,,2025-06-25T04:47:58.000Z,2025-06-25T04:56:05.000Z,0,487,0.04377107,3,Não
24829,2025012002,84643871651,11,URA,,2025-01-20T02:13:12.000Z,2025-01-20T02:20:28.000Z,0,436,0.08393401,3,Não
24837,2025051421,84660073206,11,URA,,2025-05-14T21:30:29.000Z,2025-05-14T21:37:54.000Z,0,445,0.02211341,3,Sim
24838,2025011020,84661278582,7,URA,,2025-01-10T20:10:49.000Z,2025-01-10T20:15:54.000Z,0,305,0.01816599,3,Não
24846,2025060320,84667562372,3,URA,,2025-06-03T20:19:05.000Z,2025-06-03T20:25:16.000Z,0,371,0.03382831,4,Não
24849,2025053005,84674778542,10,URA,,2025-05-30T05:12:11.000Z,2025-05-30T05:20:44.000Z,0,513,0.08277808,4,Não
24853,2025021213,84678764996,10,URA,,2025-02-12T13:23:50.000Z,2025-02-12T13:31:58.000Z,0,488,0.00129229,5,Sim
24856,2025042904,84693368683,3,URA,,2025-04-29T04:20:38.000Z,2025-04-29T04:38:31.000Z,0,1073,0.12989476,2,Sim
24858,2025012501,84706857099,4,URA,,2025-01-25T01:23:07.000Z,2025-01-25T01:32:02.000Z,0,535,0.05686764,2,Não
24862,2025022405,84709494766,6,URA,,2025-02-24T05:58:43.000Z,2025-02-24T06:08:23.000Z,0,580,0.02707618,2,Não
24875,2025030303,84744197142,9,URA,,2025-03-03T03:48:19.000Z,2025-03-03T04:01:36.000Z,0,797,0.13483084,3,Não
24880,2025031908,84769896360,5,URA,,2025-03-19T08:48:51.000Z,2025-03-19T08:57:43.000Z,0,532,0.03854937,4,Não
24882,2025020608,84778570292,6,URA,,2025-02-06T08:38:59.000Z,2025-02-06T08:52:06.000Z,0,787,0.09435405,3,Não
24885,2025062807,84786800236,10,URA,,2025-06-28T07:27:02.000Z,2025-06-28T07:36:24.000Z,0,562,0.09420809,3,Sim
24887,2025060416,84795159267,5,URA,,2025-06-04T16:12:13.000Z,2025-06-04T16:17:26.000Z,0,313,0.04076851,3,Não
13353,2025062114,50320224011,11,CHATBOT,,2025-06-21T14:22:12.000Z,2025-06-21T14:24:08.000Z,0,116,0.00706122,,Não
13354,2025010418,50361131415,5,CHATBOT,,2025-01-04T18:52:52.000Z,2025-01-04T18:54:33.000Z,0,101,0.01637424,,Não
13355,2025052603,50370171855,11,CHATBOT,,2025-05-26T03:06:24.000Z,2025-05-26T03:06:55.000Z,0,31,0.00602248,,Não
13356,2025050110,50377159207,7,CHATBOT,,2025-05-01T10:13:18.000Z,2025-05-01T10:14:45.000Z,0,87,0.00054132,,Não
13363,2025010311,50398367994,3,URA,,2025-01-03T11:22:44.000Z,2025-01-03T11:37:16.000Z,0,872,0.05662100,3,Não
13370,2025042809,50424458141,7,URA,,2025-04-28T09:23:18.000Z,2025-04-28T09:31:44.000Z,0,506,0.06558772,3,Sim
13371,2025010707,50424754448,5,CHATBOT,,2025-01-07T07:15:20.000Z,2025-01-07T07:16:45.000Z,0,85,0.00768316,2,Sim
13373,2025041512,50433261704,10,CHATBOT,,2025-04-15T12:23:36.000Z,2025-04-15T12:24:38.000Z,0,62,0.00551970,4,Não
13374,2025032302,50435955891,3,URA,,2025-03-23T02:44:34.000Z,2025-03-23T03:00:48.000Z,0,974,0.06299324,5,Não
13321,2025032616,50189188111,7,ATENDIMENTO ESPECIALIZADO,13,2025-03-26T17:12:46.000Z,2025-03-26T18:14:22.000Z,889,3696,0.81776008,3,Sim
13322,2025040517,50189188111,7,ATENDIMENTO ESPECIALIZADO,13,2025-04-05T17:50:35.000Z,2025-04-05T18:39:27.000Z,858,2932,2.43382497,2,Sim
13323,2025021823,50189188111,7,ATENDIMENTO ESPECIALIZADO,13,2025-02-18T23:57:28.000Z,2025-02-19T00:38:40.000Z,1014,2472,1.45251725,3,Sim
13324,2025052419,50189188111,7,ATENDIMENTO ESPECIALIZADO,13,2025-05-24T19:15:21.000Z,2025-05-24T19:38:25.000Z,676,1384,0.08139659,3,Sim
13358,2025040303,50377159207,7,ATENDIMENTO ESPECIALIZADO,13,2025-04-03T03:55:02.000Z,2025-04-03T04:32:30.000Z,344,2248,2.36017412,,Não
13359,2025052317,50377159207,7,ATENDIMENTO ESPECIALIZADO,13,2025-05-23T17:12:02.000Z,2025-05-23T17:54:06.000Z,508,2524,0.11123663,3,Sim
13360,2025042813,50377159207,7,ATENDIMENTO ESPECIALIZADO,13,2025-04-28T14:07:54.000Z,2025-04-28T14:43:26.000Z,529,2132,1.72499695,2,Sim
13361,2025030903,50377159207,7,ATENDIMENTO ESPECIALIZADO,13,2025-03-09T04:09:17.000Z,2025-03-09T05:25:29.000Z,1095,4572,1.09810424,2,Sim
13365,2025031102,50398367994,3,ATENDIMENTO ESPECIALIZADO,13,2025-03-11T02:49:50.000Z,2025-03-11T03:34:26.000Z,510,2676,2.73842780,2,Não
13366,2025012223,50398367994,3,ATENDIMENTO ESPECIALIZADO,13,2025-01-23T00:13:21.000Z,2025-01-23T01:29:01.000Z,887,4540,0.50576284,2,Sim
13367,2025041912,50398367994,3,ATENDIMENTO ESPECIALIZADO,13,2025-04-19T12:18:17.000Z,2025-04-19T13:27:17.000Z,1056,4140,1.10413948,3,Sim
13376,2025021418,50435955891,3,ATENDIMENTO ESPECIALIZADO,13,2025-02-14T18:41:28.000Z,2025-02-14T19:18:16.000Z,1175,2208,1.14879391,2,Não
13377,2025021922,50435955891,3,ATENDIMENTO ESPECIALIZADO,13,2025-02-19T22:43:47.000Z,2025-02-19T23:05:23.000Z,558,1296,0.06252456,3,Sim
13320,2025011901,50189188111,7,ATENDIMENTO INICIAL,10,2025-01-19T01:41:53.000Z,2025-01-19T02:07:26.000Z,233,1533,0.16671305,3,Não
13312,2025031106,50181707446,7,ATENDIMENTO ESPECIALIZADO,13,2025-03-11T06:48:12.000Z,2025-03-11T07:11:00.000Z,1154,1368,0.64832933,3,Sim
13328,2025021907,50205197140,11,ATENDIMENTO INICIAL,10,2025-02-19T07:14:37.000Z,2025-02-19T07:38:07.000Z,292,1410,0.80659831,2,Sim
13333,2025030710,50213929636,5,ATENDIMENTO INICIAL,10,2025-03-07T10:35:11.000Z,2025-03-07T10:46:05.000Z,203,654,0.33647172,2,Não
13345,2025061803,50281119490,3,ATENDIMENTO INICIAL,10,2025-06-18T03:23:37.000Z,2025-06-18T04:12:13.000Z,384,2916,0.10224273,2,Sim
13349,2025040109,50308311301,9,ATENDIMENTO INICIAL,10,2025-04-01T09:13:58.000Z,2025-04-01T09:43:28.000Z,359,1770,0.71169428,3,Sim
13357,2025022212,50377159207,7,ATENDIMENTO INICIAL,10,2025-02-22T12:27:37.000Z,2025-02-22T12:53:49.000Z,104,1572,0.88525866,,Não
13364,2025062706,50398367994,3,ATENDIMENTO INICIAL,10,2025-06-27T06:06:22.000Z,2025-06-27T06:38:58.000Z,219,1956,0.38000058,3,Não
13375,2025051414,50435955891,3,ATENDIMENTO INICIAL,10,2025-05-14T14:57:40.000Z,2025-05-14T15:38:07.000Z,519,2427,1.79739239,5,Não
13391,2025061616,50478708600,6,ATENDIMENTO INICIAL,10,2025-06-16T16:27:38.000Z,2025-06-16T17:04:32.000Z,354,2214,1.13596760,4,Sim
13314,2025011815,50184157404,7,ATENDIMENTO INICIAL,10,2025-01-18T15:22:48.000Z,2025-01-18T16:06:09.000Z,216,2601,0.37476489,4,Sim
13393,2025031222,50484583320,11,CHATBOT,,2025-03-12T22:52:21.000Z,2025-03-12T22:53:23.000Z,0,62,0.00397400,3,Não
13396,2025040414,50496511297,3,CHATBOT,,2025-04-04T14:56:54.000Z,2025-04-04T14:58:11.000Z,0,77,0.00102373,4,Não
13397,2025012906,50500278276,5,CHATBOT,,2025-01-29T06:55:59.000Z,2025-01-29T06:57:09.000Z,0,70,0.00896962,2,Não
13399,2025011716,50509926064,7,CHATBOT,,2025-01-17T16:17:40.000Z,2025-01-17T16:19:27.000Z,0,107,0.01225700,2,Não
24892,2025032719,84809565171,6,URA,,2025-03-27T19:42:59.000Z,2025-03-27T19:56:58.000Z,0,839,0.08295567,4,Não
24927,2025030323,84946464442,6,URA,,2025-03-03T23:49:44.000Z,2025-03-04T00:02:35.000Z,0,771,0.01645240,3,Sim
24895,2025032900,84818036336,11,URA,,2025-03-29T00:33:37.000Z,2025-03-29T00:37:30.000Z,0,233,0.04557932,,Não
24898,2025051322,84838813089,12,URA,,2025-05-13T22:03:51.000Z,2025-05-13T22:11:25.000Z,0,454,0.03231422,3,Sim
24901,2025053009,84872281197,5,URA,,2025-05-30T09:30:24.000Z,2025-05-30T09:38:24.000Z,0,480,0.00075375,3,Sim
24902,2025061201,84874956317,3,URA,,2025-06-12T01:57:37.000Z,2025-06-12T02:12:44.000Z,0,907,0.18043035,2,Não
24909,2025011512,84879373616,5,URA,,2025-01-15T12:56:39.000Z,2025-01-15T13:03:18.000Z,0,399,0.02573911,3,Não
24910,2025041217,84880509222,5,CHATBOT,,2025-04-12T17:44:50.000Z,2025-04-12T17:46:47.000Z,0,117,0.00338666,3,Não
24915,2025062203,84900941238,9,URA,,2025-06-22T03:44:11.000Z,2025-06-22T04:01:26.000Z,0,1035,0.02843473,3,Sim
24948,2025032421,84986527910,11,URA,,2025-03-24T21:31:06.000Z,2025-03-24T21:33:56.000Z,0,170,0.00990175,2,Sim
24952,2025020114,85008616140,11,URA,,2025-02-01T14:01:32.000Z,2025-02-01T14:07:12.000Z,0,340,0.02668464,2,Sim
24953,2025050701,85008671148,11,URA,,2025-05-07T01:21:51.000Z,2025-05-07T01:27:24.000Z,0,333,0.03313614,3,Sim
13408,2025041816,50520984177,3,CHATBOT,,2025-04-18T16:40:35.000Z,2025-04-18T16:42:58.000Z,0,143,0.01483526,2,Não
13416,2025042521,50546280724,6,CHATBOT,,2025-04-25T21:37:38.000Z,2025-04-25T21:39:54.000Z,0,136,0.00418062,3,Sim
13417,2025060902,50547208368,7,CHATBOT,,2025-06-09T02:20:39.000Z,2025-06-09T02:22:26.000Z,0,107,0.00391063,3,Não
13419,2025042500,50550714474,6,CHATBOT,,2025-04-25T00:06:18.000Z,2025-04-25T00:08:48.000Z,0,150,0.01036807,3,Não
13420,2025053121,50552972724,9,URA,,2025-05-31T21:14:42.000Z,2025-05-31T21:31:08.000Z,0,986,0.17653200,2,Sim
13421,2025052011,50555441596,10,CHATBOT,,2025-05-20T11:34:07.000Z,2025-05-20T11:35:19.000Z,0,72,0.00556076,2,Não
13428,2025030111,50569206404,9,CHATBOT,,2025-03-01T11:45:14.000Z,2025-03-01T11:46:46.000Z,0,92,0.00972785,2,Sim
13429,2025032102,50572594117,3,CHATBOT,,2025-03-21T02:01:53.000Z,2025-03-21T02:03:03.000Z,0,70,0.00292843,4,Sim
13430,2025062522,50575468672,10,CHATBOT,,2025-06-25T22:31:20.000Z,2025-06-25T22:32:45.000Z,0,85,0.00923045,4,Não
13432,2025021411,50594586779,9,CHATBOT,,2025-02-14T11:05:55.000Z,2025-02-14T11:07:09.000Z,0,74,0.01431942,2,Não
13435,2025011623,50597794430,7,URA,,2025-01-16T23:37:40.000Z,2025-01-16T23:49:21.000Z,0,701,0.01161197,4,Sim
13439,2025052518,50614523877,7,CHATBOT,,2025-05-25T18:57:26.000Z,2025-05-25T19:00:45.000Z,0,199,0.01277128,2,Sim
13442,2025052412,50633125873,7,URA,,2025-05-24T12:15:33.000Z,2025-05-24T12:20:42.000Z,0,309,0.03497421,3,Não
13448,2025041414,50634453227,6,URA,,2025-04-14T14:03:07.000Z,2025-04-14T14:16:51.000Z,0,824,0.13690505,3,Não
13451,2025010500,50640520086,11,URA,,2025-01-05T00:31:22.000Z,2025-01-05T00:37:34.000Z,0,372,0.06628496,3,Sim
13454,2025030400,50653489775,7,URA,,2025-03-04T00:19:25.000Z,2025-03-04T00:30:25.000Z,0,660,0.00830174,3,Não
13455,2025051704,50654083860,6,CHATBOT,,2025-05-17T04:07:17.000Z,2025-05-17T04:09:14.000Z,0,117,0.00442096,2,Não
24955,2025062613,85014648856,11,URA,,2025-06-26T13:04:01.000Z,2025-06-26T13:08:50.000Z,0,289,0.01819023,4,Não
24956,2025042323,85028848234,6,URA,,2025-04-23T23:22:53.000Z,2025-04-23T23:32:26.000Z,0,573,0.03978844,3,Não
24958,2025020416,85042050405,10,URA,,2025-02-04T16:55:36.000Z,2025-02-04T17:03:24.000Z,0,468,0.02453843,4,Sim
24961,2025030116,85064979708,8,URA,,2025-03-01T16:00:45.000Z,2025-03-01T16:10:34.000Z,0,589,0.04422192,3,Não
24969,2025011522,85065522843,5,URA,,2025-01-15T22:39:53.000Z,2025-01-15T22:48:03.000Z,0,490,0.07855661,2,Não
24970,2025020316,85068813324,11,URA,,2025-02-03T16:50:49.000Z,2025-02-03T16:56:27.000Z,0,338,0.00311908,2,Não
13403,2025022809,50509926064,7,ATENDIMENTO ESPECIALIZADO,13,2025-02-28T09:26:36.000Z,2025-02-28T10:36:40.000Z,556,4204,3.89362073,3,Sim
13404,2025030508,50509926064,7,ATENDIMENTO ESPECIALIZADO,13,2025-03-05T08:29:48.000Z,2025-03-05T09:28:04.000Z,975,3496,4.09813001,3,Sim
13410,2025060819,50520984177,3,ATENDIMENTO ESPECIALIZADO,13,2025-06-08T19:32:18.000Z,2025-06-08T20:33:42.000Z,761,3684,2.30726833,5,Não
13411,2025042709,50520984177,3,ATENDIMENTO ESPECIALIZADO,13,2025-04-27T10:04:07.000Z,2025-04-27T10:58:27.000Z,717,3260,2.10913688,5,Sim
